Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Strasbourg R32,L vs Watson,44% (4/9),20% (1/5),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 W60 Hechingen R32,L vs Andrei,67% (2/3),43% (3/7),0/0,0/0,30% (3/10),2/3,2/3,- (0/0),- (0/0)
2019 W60 Versmold F,L vs Stojanovic,50% (3/6),100% (3/3),0/0,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2019 W25 Denain F,L vs Molinaro,38% (5/13),89% (8/9),1/1,0/0,27% (3/11),2/4,1/2,- (0/0),- (0/0)
2019 W25 Denain SF,W vs Kostova,60% (6/10),60% (6/10),2/4,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Figueira Da Foz R16,W vs Al Nabhani,67% (6/9),47% (7/15),2/3,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Bandecchi,100% (4/4),100% (2/2),0/0,0/0,58% (7/12),4/6,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Strakhova,33% (3/9),70% (7/10),0/0,0/0,47% (7/15),0/2,0/1,50% (2/4),0% (0/5)
2019 W25 Altenkirchen QF,L vs Zanevska,58% (7/12),30% (7/23),1/4,0/3,38% (5/13),2/4,0/1,25% (2/8),63% (5/8)
2019 W25 Altenkirchen R16,W vs Salden,62% (8/13),44% (4/9),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Altenkirchen R32,W vs Heise,47% (9/19),29% (6/21),2/2,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 W25 Grenoble QF,L vs Parrizas Diaz,50% (6/12),50% (3/6),0/0,0/0,62% (8/13),0/2,0/1,50% (3/6),33% (2/6)
2019 W25 Grenoble R16,W vs Saez Larra,53% (9/17),64% (7/11),2/4,1/1,69% (11/16),0/1,0/0,- (0/0),- (0/0)
2018 Nurnberg R32,L vs Arruabarrena,71% (5/7),50% (2/4),0/2,0/0,20% (1/5),0/2,0/1,14% (1/7),71% (5/7)
2017 Santa Margherita Di Pula $25K R16,W vs Schaeder,47% (8/17),47% (8/17),2/3,1/2,25% (2/8),1/2,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Carreras,56% (5/9),50% (5/10),0/3,0/0,63% (12/19),1/3,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Cappelletti,64% (7/11),42% (5/12),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Hechingen $60K R32,L vs Jakupovic,14% (1/7),50% (1/2),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2017 Bad Saulgau $25K QF,W vs Ferro,77% (10/13),41% (7/17),2/3,1/1,50% (7/14),1/2,0/0,75% (3/4),80% (4/5)
2017 Bad Saulgau $25K R32,W vs Hradecka,89% (8/9),45% (5/11),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2022 (1 matches),,44.4%,20.0%,-,-,20.0%,0.0%,0.0%,-,-
2019 (12 matches),,53.5%,50.0%,57.1%,50.0%,48.4%,40.0%,30.0%,38.9%,36.8%
2018 (1 matches),,71.4%,50.0%,0.0%,-,20.0%,0.0%,0.0%,14.3%,71.4%
2017 (27 matches),,54.9%,49.6%,60.0%,65.5%,55.4%,54.9%,50.0%,61.3%,51.5%
2016 (47 matches),,52.3%,54.4%,60.0%,57.6%,54.4%,49.2%,35.7%,59.4%,56.3%
Career (96 matches),,54.1%,52.4%,58.7%,58.9%,52.4%,45.6%,36.2%,51.6%,50.0%
