Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),282,238,,,,,,,,,336,243,,
2025,281,249,,,,,,,,,298,261
2024,387,157,,,,,,,,,364,202
2023,360,176,,,,,,,,,,
2022,192,340,,,,,,,,,,
2021,330,191,,,,,,,,,,
2020,268,237,,,,,,,,,347,221
2019,239,253,224,1481,226,1431,208,1434,,,322,221
2018,254,213,,,,,,,,,422,117
2017,258,209,,,,,,,,,466,102
2016,336,119,,,,,,,,,352,147
2015,523,51,,,,,,,,,969,17
2014,793,16,,,,,,,,,,
