Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,0,3,0.0%,2-6,25.0%,25-42,37.3%,0-1,0.0%,3,50.0%,26.5%,0.9%,5.8%,62.4%,56.7%,37.6%,49.6%,39.7%,44.6%,0.79
Clay,42,31,11,73.8%,63-27,70.0%,458-356,56.3%,4-3,57.1%,41,56.8%,54.7%,0.6%,5.2%,69.1%,57.2%,42.1%,52.5%,51.4%,52.0%,1.08
Carpet,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,46.2%,35.7%,0.0%,3.5%,72.9%,56.5%,21.7%,47.1%,45.6%,46.3%,0.86
Finals,4,4,0,100.0%,6-1,85.7%,42-27,60.9%,1-0,100.0%,3,57.6%,62.9%,1.4%,5.7%,68.2%,56.3%,41.8%,51.7%,54.6%,53.2%,1.13
Semi-finals,8,4,4,50.0%,7-8,46.7%,59-63,48.4%,0-0,-,8,47.6%,45.2%,0.5%,5.2%,71.5%,53.6%,37.1%,48.9%,48.3%,48.6%,0.95
Quarter-finals,9,8,1,88.9%,16-5,76.2%,115-84,57.8%,2-1,66.7%,9,57.6%,55.6%,1.2%,4.6%,68.7%,56.9%,45.6%,53.4%,51.8%,52.6%,1.11
vs Righties,19,15,4,78.9%,27-12,69.2%,197-152,56.4%,2-2,50.0%,18,58.6%,54.7%,0.8%,4.6%,69.0%,56.6%,44.6%,52.9%,52.0%,52.4%,1.10
vs Lefties,2,1,1,50.0%,3-2,60.0%,23-24,48.9%,0-0,-,2,56.5%,41.7%,0.7%,3.4%,71.6%,58.5%,35.7%,52.0%,47.1%,49.4%,0.98
