Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Strasbourg R32,L vs Watson,22% (2/9),50% (1/2),0/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2019 W60 Hechingen R32,L vs Andrei,40% (4/10),75% (3/4),2/5,80% (8/10),13% (1/8),1/3,0/0,0/0,0/0,0/0
2019 W60 Versmold F,L vs Stojanovic,25% (3/12),100% (3/3),2/6,64% (9/14),11% (1/9),1/3,0/2,1/4,0/0,1/2
2019 W25 Denain F,L vs Molinaro,57% (8/14),100% (8/8),2/6,62% (8/13),0% (0/8),2/7,0/0,0/2,0/0,0/1
2019 W25 Denain SF,W vs Kostova,55% (6/11),100% (6/6),0/1,25% (3/12),33% (1/3),4/5,2/4,0/0,1/1,0/0
2019 W25 Figueira Da Foz R16,W vs Al Nabhani,73% (8/11),88% (7/8),3/4,50% (5/10),20% (1/5),3/6,1/2,0/0,0/0,0/0
2019 W60 Les Franqueses del Valles R32,L vs Bandecchi,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),1/2,0/0,1/3,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,L vs Strakhova,64% (7/11),100% (7/7),3/7,73% (8/11),0% (0/8),1/7,0/1,1/1,0/0,0/0
2019 W25 Altenkirchen QF,L vs Zanevska,79% (11/14),64% (7/11),4/7,60% (9/15),11% (1/9),3/7,1/2,1/1,0/1,0/0
2019 W25 Altenkirchen R16,W vs Salden,44% (4/9),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W25 Altenkirchen R32,W vs Heise,75% (9/12),67% (6/9),2/4,46% (6/13),33% (2/6),5/6,2/2,0/0,1/1,0/0
2019 W25 Grenoble QF,L vs Parrizas Diaz,40% (4/10),75% (3/4),1/4,64% (7/11),29% (2/7),1/3,0/1,1/2,0/0,0/1
2019 W25 Grenoble R16,W vs Saez Larra,54% (7/13),100% (7/7),1/5,64% (9/14),44% (4/9),4/7,2/2,0/0,1/1,0/0
2018 Nurnberg R32,L vs Arruabarrena,40% (4/10),50% (2/4),1/4,44% (4/9),0% (0/4),1/1,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K R16,W vs Schaeder,64% (9/14),89% (8/9),4/6,50% (7/14),14% (1/7),3/6,0/2,0/0,0/1,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Carreras,50% (6/12),83% (5/6),0/5,75% (9/12),22% (2/9),3/5,0/4,0/2,0/0,0/1
2017 Santa Margherita Di Pula $25K R32,W vs Cappelletti,60% (6/10),83% (5/6),0/2,33% (3/9),33% (1/3),4/4,1/1,0/0,0/0,0/0
2017 Hechingen $60K R32,L vs Jakupovic,29% (2/7),50% (1/2),0/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2017 Bad Saulgau $25K QF,W vs Ferro,56% (9/16),78% (7/9),2/5,47% (8/17),13% (1/8),5/7,1/3,1/2,1/1,1/1
2017 Bad Saulgau $25K R32,W vs Hradecka,67% (6/9),83% (5/6),2/2,30% (3/10),33% (1/3),4/5,2/3,0/0,1/2,0/0
2022 (1 matches),,22.2%,50.0%,0.0%,50.0%,0.0%,0.0%,-,0.0%,-,-
2019 (12 matches),,53.7%,86.3%,40.4%,57.1%,20.0%,49.2%,52.9%,38.5%,75.0%,20.0%
2018 (1 matches),,40.0%,50.0%,25.0%,44.4%,0.0%,100.0%,-,-,-,-
2017 (27 matches),,53.7%,81.6%,43.2%,51.5%,27.5%,61.5%,53.2%,46.2%,60.0%,30.0%
2016 (47 matches),,65.8%,89.6%,56.7%,54.2%,24.9%,60.6%,67.2%,54.2%,72.0%,71.4%
Career (96 matches),,59.1%,86.4%,48.5%,53.5%,23.6%,59.0%,60.6%,45.1%,66.0%,40.0%
