Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Brisbane R32,L vs Tien,14,25,0.6,11.0%,19.7%,11,23,0.5,9.2%,19.3%,9.2%,0.0%,0.8,16.5%,21.3%
2024 Campinas CH QF,W vs Barrios Vera,11,11,1.0,11.0%,11.0%,9,7,1.3,10.0%,7.8%,7.8%,2.2%,0.3,10.0%,32.0%
2024 Campinas CH R16,W vs Sell,17,17,1.0,12.5%,12.5%,12,16,0.8,9.4%,12.6%,5.5%,3.9%,0.4,9.6%,22.1%
2024 Villa Maria CH F,W vs De Jong,33,46,0.7,15.3%,21.4%,29,40,0.7,14.6%,20.2%,12.1%,2.5%,0.8,13.5%,17.2%
2024 US Open R128,L vs Fritz,14,43,0.3,9.0%,27.7%,13,36,0.4,9.6%,26.7%,4.4%,3.7%,1.0,17.4%,18.1%
2024 Umag R32,W vs Mikrut,16,21,0.8,12.7%,16.7%,15,20,0.8,12.3%,16.4%,11.5%,0.8%,0.4,11.9%,27.8%
2024 Sao Leopoldo CH R32,W vs Guillen Meza,21,22,1.0,11.4%,11.9%,17,18,0.9,9.9%,10.5%,7.0%,2.9%,0.6,14.6%,24.3%
2024 Buenos Aires R16,L vs Alcaraz,16,22,0.7,11.7%,16.1%,16,17,0.9,12.7%,13.5%,7.1%,4.0%,1.3,24.8%,19.7%
2024 Australian Open Q3,L vs De Jong,35,36,1.0,14.6%,15.1%,26,34,0.8,12.0%,15.7%,8.3%,3.7%,0.8,16.3%,20.9%
2022 Roland Garros R128,W vs Karatsev,24,47,0.5,7.7%,15.1%,17,44,0.4,5.8%,15.1%,4.8%,1.0%,0.5,16.3%,31.1%
2022 Santiago CH R16,L vs Etcheverry,27,46,0.6,12.6%,21.4%,23,44,0.5,11.2%,21.5%,6.3%,4.9%,0.7,13.0%,18.6%
Career (11 matches),,228,336,0.7,11.7%,17.3%,188,299,0.6,10.4%,16.6%,7.5%,2.7%,0.7,15.1%,23.0%
