Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Brisbane R32,L vs Tien,0.89,0.60,49.6,2.4,2.9%,74.3%,6.5%,51.6%,25.0%,24.1%
2024 Campinas CH QF,W vs Barrios Vera,1.17,1.86,33.7,2.1,4.0%,56.0%,4.2%,62.5%,69.2%,60.0%
2024 US Open R128,L vs Fritz,1.06,0.63,29.7,2.4,2.5%,57.5%,0.0%,41.0%,27.5%,33.3%
2024 Umag R32,W vs Mikrut,1.15,1.48,51.8,2.1,0.0%,65.7%,3.1%,65.6%,45.2%,42.9%
2024 Sao Leopoldo CH R32,W vs Guillen Meza,1.22,1.20,66.2,2.5,5.8%,63.5%,2.0%,58.0%,36.4%,41.0%
2024 Buenos Aires R16,L vs Alcaraz,1.15,0.89,59.5,2.8,0.0%,39.5%,0.0%,42.1%,46.9%,44.8%
2022 Santiago CH R16,L vs Etcheverry,1.01,0.87,76.4,3.0,0.0%,52.5%,7.1%,58.9%,39.2%,36.7%
2019 M25 Vogau R32,W vs Michnev,1.02,1.98,38.7,2.3,-,80.8%,-,72.0%,50.0%,41.4%
2019 M25 Lima R16,L vs Juarez,0.78,0.81,55.9,3.3,-,57.1%,-,47.1%,55.6%,42.1%
2019 M25 Buenos Aires SF,L vs Ficovich,0.85,0.61,48.7,2.7,-,50.0%,-,50.0%,40.0%,31.3%
2019 M25 Buenos Aires R32,W vs Sonne,1.21,6.16,27.8,2.0,-,86.7%,-,84.6%,68.4%,77.8%
2019 M15 Cancun QF,W vs El Mihdawy,1.19,1.58,43.2,2.1,-,56.3%,-,73.3%,55.2%,39.3%
2019 M15 Cancun R32,W vs Aramburu Contreras,1.07,1.40,57.9,2.7,-,58.6%,-,58.3%,50.0%,58.6%
2019 M15 Cancun QF,W vs El Mihdawy,0.84,1.43,50.4,2.0,-,46.4%,-,77.8%,69.2%,60.0%
2019 M15 Cancun R16,L vs Brymer,0.82,0.69,41.1,2.8,-,54.2%,-,61.9%,41.0%,28.6%
2019 M15 Cancun R32,W vs Maginley,1.18,1.32,46.8,5.1,-,59.5%,-,73.2%,34.5%,41.7%
2019 M25 Pensacola FL R16,L vs Mejia,0.81,0.77,63.7,2.4,0.0%,56.7%,3.4%,62.1%,41.9%,35.7%
2019 M25 Pensacola FL R32,W vs Spec,1.20,1.69,41.9,2.2,3.6%,67.9%,0.0%,64.0%,51.9%,44.0%
2019 Savannah CH R64,L vs Yevseyev,0.95,0.83,48.9,2.2,0.0%,55.0%,2.6%,51.3%,29.5%,52.4%
2019 Leon CH R64,L vs Petrovic,1.00,0.37,35.6,2.2,0.0%,44.8%,3.7%,59.3%,20.0%,15.8%
2026 (1 matches),,0.89,0.60,49.6,2.4,2.9%,74.3%,6.5%,51.6%,25.0%,24.1%
2024 (5 matches),,1.15,1.10,49.7,2.3,2.6%,56.8%,1.6%,53.0%,42.8%,43.3%
2022 (1 matches),,1.01,0.87,76.4,3.0,0.0%,52.5%,7.1%,58.9%,39.2%,36.7%
2019 (24 matches),,1.00,1.07,48.1,2.5,1.4%,58.4%,0.9%,61.8%,43.6%,41.8%
2018 (2 matches),,1.10,1.02,40.5,2.1,1.6%,60.3%,3.3%,61.7%,38.6%,33.3%
Career (34 matches),,1.03,1.03,49.1,2.4,1.5%,58.0%,1.8%,59.7%,42.1%,40.4%
