Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,55.6%,10.0%,1.3%,6.6%,63.2%,58.3%,46.4%,53.9%,29.5%,43.1%,0.64,R32 (Palermo)
2000,3,2,1,66.7%,5-2,71.4%,38-27,58.5%,0-0,-,3,79.4%,35.5%,7.0%,4.8%,57.5%,69.5%,52.6%,62.3%,43.5%,53.5%,1.15,QF (Umag)
1999,3,1,2,33.3%,2-4,33.3%,28-31,47.5%,0-2,0.0%,3,67.9%,31.0%,3.6%,7.8%,51.3%,65.7%,50.0%,58.0%,38.8%,49.0%,0.93,R16 (Umag)
1998,2,1,1,50.0%,2-2,50.0%,22-24,47.8%,2-0,100.0%,2,68.2%,22.7%,0.0%,6.6%,66.4%,64.4%,49.0%,59.2%,40.3%,49.7%,0.99,R32 (Barcelona)
1997,15,2,13,13.3%,10-28,26.3%,150-212,41.4%,1-6,14.3%,14,63.0%,21.9%,1.7%,6.5%,67.4%,61.1%,40.5%,54.4%,37.9%,46.0%,0.83,R32 (8x)
1996,25,11,14,44.0%,31-35,47.0%,316-326,49.2%,3-8,27.3%,25,73.1%,26.8%,1.2%,4.1%,76.3%,65.3%,43.7%,60.2%,38.5%,49.3%,0.97,W (Hamburg Masters)
1995,10,4,6,40.0%,10-12,45.5%,104-110,48.6%,0-2,0.0%,10,73.1%,23.1%,1.6%,4.6%,67.6%,64.1%,50.9%,59.9%,36.1%,48.3%,0.90,R16 (2x)
1994,6,1,5,16.7%,2-10,16.7%,46-69,40.0%,0-3,0.0%,6,60.7%,21.4%,1.1%,5.9%,57.5%,57.7%,49.1%,54.0%,34.3%,44.8%,0.74,R32 (4x)
1993,3,1,2,33.3%,4-4,50.0%,33-33,50.0%,0-0,-,3,67.6%,31.3%,3.2%,3.7%,67.6%,61.0%,52.9%,58.3%,42.7%,50.7%,1.03,R32 (2x)
Career,68,23,45,33.8%,66-99,40.0%,743-845,46.8%,6-21,22.2%,67,69.5%,25.2%,1.7%,5.1%,69.1%,63.6%,46.0%,58.2%,38.1%,48.2%,0.91,
