Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,4,1,3,25.0%,2-6,25.0%,32-46,41.0%,0-0,-,0,,,,,,,,,,,,R16 (Sassuolo)
1999,18,14,4,77.8%,25-13,65.8%,190-154,55.2%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
1998,11,4,7,36.4%,9-12,42.9%,90-102,46.9%,1-1,50.0%,0,,,,,,,,,,,,QF (Oberstaufen)
1997,10,6,4,60.0%,11-6,64.7%,92-78,54.1%,2-1,66.7%,0,,,,,,,,,,,,SF (Seville)
1996,13,5,8,38.5%,12-16,42.9%,122-133,47.8%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
1995,20,10,10,50.0%,25-20,55.6%,194-201,49.1%,1-3,25.0%,0,,,,,,,,,,,,F (Kosice)
1994,13,7,6,53.8%,14-12,53.8%,116-99,54.0%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
1993,6,4,2,66.7%,8-5,61.5%,62-50,55.4%,0-1,0.0%,0,,,,,,,,,,,,SF (Sevilla)
Career,95,51,44,53.7%,106-90,54.1%,898-863,51.0%,9-10,47.4%,0,,,,,,,,,,,,
