Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1996 Hamburg F,W vs Corretja,4.5%,24.5%,58.7%,19.3%,4.3%,23.4%,55.6%,21.5%,9.1%,80.0%,100.0%,6.7%,33.3%,78.6%,-49
Career (1 matches),,4.5%,24.5%,58.7%,19.3%,4.3%,23.4%,55.6%,21.5%,9.1%,80.0%,100.0%,6.7%,33.3%,78.6%,-49
