Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R128,L vs Etcheverry,49,61,0.8,17.3%,21.5%,41,57,0.7,16.6%,23.1%,8.1%,7.3%,1.5,21.8%,14.8%
2025 Wimbledon R32,L vs Djokovic,18,17,1.1,11.4%,10.8%,15,16,0.9,11.1%,11.9%,8.9%,2.2%,3.1,37.3%,12.0%
2025 Rome Masters R128,L vs Griekspoor,21,21,1.0,14.6%,14.6%,18,15,1.2,15.3%,12.7%,5.1%,5.9%,1.8,38.9%,21.5%
2025 Miami Masters R64,L vs Ruud,32,23,1.4,17.8%,12.8%,28,23,1.2,16.9%,13.9%,7.8%,7.8%,1.6,26.7%,16.7%
2025 Indian Wells Masters R128,L vs Griekspoor,26,22,1.2,13.5%,11.5%,20,19,1.1,12.1%,11.5%,8.5%,3.6%,1.2,24.5%,20.8%
2025 Delray Beach F,W vs Davidovich Fokina,28,27,1.0,16.2%,15.6%,20,27,0.7,12.3%,16.7%,9.3%,3.1%,0.9,17.9%,20.2%
2025 Australian Open R32,L vs Rune,45,28,1.6,14.7%,9.1%,41,22,1.9,14.9%,8.0%,6.9%,7.2%,1.5,27.7%,18.2%
2025 Australian Open R64,W vs Hurkacz,32,13,2.5,19.3%,7.8%,26,13,2.0,18.6%,9.3%,12.1%,5.7%,1.0,23.5%,22.9%
2024 US Open R64,L vs Musetti,45,62,0.7,14.5%,20.0%,41,54,0.8,14.8%,19.5%,12.6%,2.2%,1.2,16.5%,13.9%
2024 US Open R128,W vs Nishioka,50,58,0.9,16.9%,19.6%,44,49,0.9,16.4%,18.3%,10.4%,5.6%,0.8,16.6%,20.6%
2024 Wimbledon R32,L vs Sinner,16,17,0.9,11.4%,12.1%,14,16,0.9,11.3%,12.9%,8.1%,3.2%,2.3,25.0%,10.7%
2024 Wimbledon R64,W vs Griekspoor,44,23,1.9,14.9%,7.8%,29,21,1.4,11.5%,8.3%,6.0%,5.6%,1.4,22.0%,16.3%
2024 Wimbledon R128,W vs Nagal,36,25,1.4,15.9%,11.1%,30,23,1.3,14.2%,10.9%,10.4%,3.3%,1.1,20.8%,19.5%
2024 Eastbourne R16,W vs Baez,29,13,2.2,28.2%,12.6%,22,13,1.7,23.9%,14.1%,8.7%,1.1%,1.3,24.3%,18.4%
2024 Rome Masters R64,W vs Ruud,24,31,0.8,14.3%,18.5%,18,30,0.6,12.0%,20.0%,6.0%,4.7%,1.0,19.0%,18.5%
2024 Monte Carlo Masters R64,W vs Berrettini,20,13,1.5,20.4%,13.3%,16,13,1.2,17.4%,14.1%,4.3%,6.5%,0.8,20.4%,26.5%
2024 Australian Open R16,L vs Alcaraz,13,27,0.5,8.5%,17.6%,10,26,0.4,6.9%,18.1%,3.5%,2.8%,2.0,28.1%,14.4%
2024 Australian Open R32,W vs Paul,38,45,0.8,11.6%,13.8%,28,45,0.6,9.4%,15.1%,5.0%,4.0%,1.1,20.5%,18.7%
2023 US Open R128,L vs Varillas,33,31,1.1,12.3%,11.5%,29,23,1.3,12.2%,9.7%,8.0%,3.4%,1.2,20.4%,17.5%
2023 Canada Masters R32,L vs Hurkacz,18,28,0.6,10.7%,16.6%,16,23,0.7,11.9%,17.2%,9.0%,3.0%,1.4,29.0%,20.7%
Career (81 matches),,2087,2057,1.0,14.1%,13.9%,1771,1889,0.9,13.4%,14.3%,7.1%,3.6%,1.2,22.6%,18.4%
