Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,L vs Etcheverry,5.0,5.7,3.9,46.5%,41.5%,43.3%,50.0%,50.7%,9.0%,-0.5,-0.2,-4.5,-1.7
2025 Wimbledon R32,L vs Djokovic,4.2,4.8,3.5,39.3%,43.2%,44.4%,21.4%,52.0%,20.7%,1.5,1.3,2.5,2.6
2025 Rome R128,L vs Griekspoor,3.7,4.5,3.0,30.9%,58.8%,40.9%,57.1%,47.6%,21.1%,8.0,9.8,7.0,8.1
2025 Miami R64,L vs Ruud,4.6,4.6,4.5,49.0%,57.8%,44.4%,38.1%,49.7%,7.7%,12.5,7.9,15.5,10.0
2025 Indian Wells R128,L vs Griekspoor,3.8,4.1,3.5,47.6%,48.6%,52.4%,41.7%,49.6%,20.1%,-0.5,-0.4,5.0,4.7
2025 Delray Beach F,W vs Davidovich Fokina,4.7,5.1,4.3,56.8%,61.5%,32.0%,52.4%,47.3%,12.0%,16.0,10.5,6.5,4.1
2025 Australian Open R32,L vs Rune,3.7,3.8,3.5,49.0%,47.8%,50.0%,50.0%,52.2%,13.9%,22.0,10.4,10.0,5.9
2025 Australian Open R64,W vs Hurkacz,3.7,4.2,3.1,51.0%,48.8%,83.3%,60.0%,49.1%,14.9%,16.0,16.3,14.5,15.3
2024 US Open R64,L vs Musetti,3.9,4.3,3.5,52.1%,42.9%,48.3%,60.9%,60.9%,14.9%,20.5,7.5,-3.5,-2.1
2024 Wimbledon R32,L vs Sinner,4.1,4.7,3.4,37.2%,50.0%,38.5%,28.6%,52.0%,16.0%,8.5,8.3,-8.0,-9.4
2024 Eastbourne R16,W vs Baez,4.6,3.5,5.8,67.3%,46.7%,26.7%,88.9%,45.3%,29.8%,12.0,18.8,-1.0,-1.4
2024 Rome R64,W vs Ruud,5.2,5.2,5.2,46.8%,42.5%,54.5%,55.6%,47.1%,5.4%,5.5,3.2,6.0,3.2
2024 Monte Carlo R64,W vs Berrettini,4.9,5.5,4.3,62.3%,63.6%,71.4%,50.0%,56.9%,12.6%,16.0,16.8,1.5,2.0
2024 Australian Open R16,L vs Alcaraz,4.9,5.3,4.5,45.9%,41.0%,26.3%,38.1%,55.7%,10.5%,-2.0,-1.2,-6.5,-5.6
2024 Australian Open R32,W vs Paul,4.7,5.1,4.4,52.0%,50.6%,41.7%,56.1%,49.2%,15.0%,13.5,4.7,19.5,7.2
2023 Canada R32,L vs Hurkacz,4.0,5.3,2.7,39.0%,54.5%,58.3%,33.3%,52.1%,26.6%,18.0,14.0,3.5,4.0
2023 s Hertogenbosch R32,L vs Raonic,2.9,3.6,1.9,46.2%,41.4%,57.1%,0.0%,47.9%,34.4%,6.0,11.3,0.5,1.3
2023 Banja Luka QF,W vs Lehecka,5.6,5.8,5.3,62.5%,43.6%,75.0%,65.2%,53.9%,13.0%,19.0,11.8,1.0,0.8
2023 Monte Carlo R64,L vs Musetti,5.4,5.6,5.2,36.8%,34.8%,50.0%,35.3%,51.9%,6.3%,8.0,6.2,-11.0,-9.2
2023 Estoril F,L vs Ruud,5.3,5.9,4.7,45.2%,44.8%,42.9%,40.9%,44.2%,7.7%,3.0,2.4,-3.5,-2.3
Career (57 matches),,4.5,4.8,4.1,48.9%,47.6%,50.0%,49.1%,51.3%,14.2%,9.9,7.0,2.8,2.3
