Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,7,9,43.8%,21-22,48.8%,222-216,50.7%,3-6,33.3%,16,83.3%,18.7%,8.6%,2.5%,63.2%,75.4%,53.9%,67.5%,34.4%,50.8%,1.06,SF (Acapulco)
2025,51,24,27,47.1%,68-72,48.6%,688-689,50.0%,12-13,48.0%,47,80.0%,20.0%,6.1%,3.0%,61.6%,72.4%,50.2%,63.8%,36.6%,49.9%,1.01,W (Delray Beach)
2024,57,26,31,45.6%,69-80,46.3%,732-752,49.3%,9-22,29.0%,56,78.9%,20.2%,5.7%,2.6%,61.8%,70.9%,52.4%,63.8%,36.0%,49.7%,1.00,QF (3x)
2023,57,27,30,47.4%,69-69,50.0%,709-699,50.4%,18-19,48.6%,56,78.9%,21.7%,5.4%,2.3%,60.9%,69.5%,53.7%,63.3%,37.0%,50.0%,1.01,F (2x)
2022,64,38,26,59.4%,90-69,56.6%,808-745,52.0%,14-14,50.0%,61,79.3%,25.3%,4.8%,1.9%,63.0%,69.1%,55.0%,63.9%,39.0%,51.2%,1.08,SF (3x)
2021,40,14,26,35.0%,47-62,43.1%,516-574,47.3%,10-10,50.0%,38,73.1%,21.1%,4.9%,2.8%,61.7%,66.7%,51.9%,61.0%,37.1%,49.0%,0.95,SF (Buenos Aires)
2020,29,17,12,58.6%,36-35,50.7%,340-333,50.5%,4-4,50.0%,29,76.7%,24.2%,6.9%,3.7%,56.9%,71.2%,51.0%,62.5%,37.5%,50.1%,1.00,W (Kitzbuhel)
2019,44,23,21,52.3%,50-49,50.5%,497-486,50.6%,10-15,40.0%,44,81.3%,19.9%,4.9%,3.1%,61.3%,72.2%,54.5%,65.4%,35.5%,50.5%,1.03,F (Antalya)
2018,4,1,3,25.0%,2-6,25.0%,37-42,46.8%,0-1,0.0%,4,81.6%,15.0%,4.5%,3.7%,57.1%,69.9%,54.8%,63.4%,31.6%,48.9%,0.86,R16 (Brisbane)
Career,362,177,185,48.9%,452-464,49.3%,4549-4536,50.1%,80-104,43.5%,351,78.8%,21.5%,5.6%,2.7%,61.4%,70.5%,52.9%,63.7%,36.8%,50.1%,1.01,
