Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Feb-2025,Delray Beach,Hard,F,56,60,(7) Kecmanovic d. (8) Alejandro Davidovich Fokina [ESP],3-6 6-1 7-5,1.20,9.1%,0.0%,67.0%,67.8%,58.6%,5/7,2:10
03-Apr-2023,Estoril,Clay,F,40,5,(1) Casper Ruud [NOR] d. (6) Kecmanovic,6-2 7-6(3),0.67,1.5%,1.5%,63.2%,74.4%,40.0%,6/8,1:48
13-Feb-2023,Delray Beach,Hard,F,33,7,(1) Taylor Fritz [USA] d. (4) Kecmanovic,6-0 5-7 6-2,0.55,6.6%,3.3%,53.8%,67.3%,40.5%,4/9,1:57
07-Sep-2020,Kitzbuhel,Clay,F,47,118,Kecmanovic d. (Q) Yannick Hanfmann [GER],6-4 6-4,1.35,1.8%,1.8%,35.1%,65.0%,73.0%,4/5,1:16
24-Jun-2019,Antalya,Grass,F,82,75,Lorenzo Sonego [ITA] d. Kecmanovic,6-7(5) 7-6(5) 6-1,0.55,4.4%,7.0%,56.1%,76.6%,46.0%,7/9,2:46
29-Oct-2018,Shenzhen CH,Hard,F,162,224,(5) Kecmanovic d. Blaz Kavcic [SLO],6-2 2-6 6-3,1.20,7.6%,1.3%,57.0%,71.1%,50.0%,5/8,1:55
22-Oct-2018,Liuzhou CH,Hard,F,149,89,(1) Radu Albot [MDA] d. (6) Kecmanovic,6-2 4-6 6-3,0.82,2.5%,7.5%,63.7%,74.5%,27.6%,3/7,1:56
23-Oct-2017,Suzhou CH,Hard,F,294,113,Kecmanovic d. (3) Radu Albot [MDA],6-4 6-4,1.27,1.8%,1.8%,65.5%,63.9%,57.9%,1/4,1:24
19-Jun-2017,Belgium F1,Clay,F,392,469,(2) Kecmanovic d. (3) Christopher Heyman [BEL],6-4 3-6 6-2,,,,,,,,
29-May-2017,Turkey F21,Clay,F,466,623,Julien Cagnina [BEL] d. (7) Kecmanovic,6-3 6-4,,,,,,,,
