Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,37,16,21,43.2%,45-50,47.4%,476-474,50.1%,7-11,38.9%,36,79.8%,20.4%,7.7%,3.3%,60.7%,74.0%,50.3%,64.7%,35.9%,50.1%,1.02
Clay,8,2,6,25.0%,9-16,36.0%,125-135,48.1%,1-7,12.5%,8,80.8%,18.1%,3.7%,2.0%,60.9%,68.3%,52.8%,62.2%,36.7%,49.1%,0.97
Grass,5,2,3,40.0%,8-10,44.4%,80-89,47.3%,2-0,100.0%,5,80.5%,14.1%,5.4%,3.1%,66.7%,71.1%,51.7%,64.6%,34.0%,49.1%,0.96
Grand Slams,7,3,4,42.9%,12-17,41.4%,137-147,48.2%,1-5,16.7%,7,81.9%,16.4%,4.8%,2.3%,61.7%,71.2%,51.6%,63.7%,34.5%,49.2%,0.95
Masters,14,4,10,28.6%,15-22,40.5%,174-194,47.3%,1-4,20.0%,14,78.9%,17.4%,5.6%,3.6%,58.0%,70.4%,49.9%,61.8%,35.8%,48.9%,0.94
Other Tours,28,12,16,42.9%,33-37,47.1%,358-353,50.4%,8-9,47.1%,28,80.0%,21.2%,8.0%,3.0%,63.4%,74.2%,51.3%,65.8%,36.4%,50.5%,1.06
Best of 5,7,3,4,42.9%,12-17,41.4%,137-147,48.2%,1-5,16.7%,7,81.9%,16.4%,4.8%,2.3%,61.7%,71.2%,51.6%,63.7%,34.5%,49.2%,0.95
Best of 3,43,17,26,39.5%,50-59,45.9%,544-551,49.7%,9-13,40.9%,42,79.6%,19.9%,7.1%,3.2%,61.5%,72.9%,50.7%,64.4%,36.2%,49.9%,1.01
Semi-finals,1,0,1,0.0%,1-2,33.3%,16-16,50.0%,0-1,0.0%,1,75.0%,26.7%,7.3%,2.1%,59.4%,73.7%,53.8%,65.6%,37.9%,51.8%,1.10
Quarter-finals,4,1,3,25.0%,3-6,33.3%,36-47,43.4%,0-0,-,4,75.0%,14.0%,6.9%,3.4%,62.7%,72.6%,50.6%,64.4%,32.0%,47.0%,0.90
vs Righties,45,18,27,40.0%,55-70,44.0%,613-635,49.1%,9-17,34.6%,44,79.5%,19.2%,6.5%,3.1%,61.2%,72.2%,50.4%,63.7%,36.0%,49.7%,0.99
vs Lefties,5,2,3,40.0%,7-6,53.8%,68-63,51.9%,1-1,50.0%,5,85.9%,18.5%,8.2%,1.8%,64.9%,75.5%,56.2%,68.7%,33.8%,51.0%,1.08
vs Top 10,4,1,3,25.0%,4-8,33.3%,54-66,45.0%,1-1,50.0%,4,81.0%,10.0%,7.5%,1.7%,63.2%,74.4%,53.0%,66.6%,27.9%,47.5%,0.84
