Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,22,14,8,63.6%,2,2,0,100.0%,2001,2013,R32,8,0.99,5.2%,4.9%,54.4%,64.3%,44.1%,55.1%,44.5%,51.6%,38.4%
Roland Garros,9,Clay,18,9,9,50.0%,4,2,2,50.0%,2000,2012,R128,2,0.77,4.2%,5.1%,50.0%,52.5%,52.5%,52.5%,36.4%,50.0%,22.2%
Wimbledon,10,Grass,21,11,10,52.4%,11,7,4,63.6%,2000,2013,R32,5,0.93,5.5%,2.2%,65.8%,61.5%,52.2%,58.3%,38.7%,52.6%,44.8%
US Open,10,Hard,17,6,11,35.3%,3,2,1,66.7%,2000,2012,R64,4,0.66,3.5%,6.6%,57.0%,53.1%,35.7%,45.6%,36.0%,50.0%,50.0%
Fed Cup,4,,11,6,5,54.5%,1,0,1,0.0%,2008,2013,,0,,,,,,,,,,
Monterrey,4,Hard,15,10,5,66.7%,4,2,2,50.0%,2009,2019,SF,12,1.05,6.7%,6.9%,55.5%,66.8%,43.7%,56.5%,45.8%,59.5%,47.8%
Budapest,8,Hard,21,13,8,61.9%,1,1,0,100.0%,1999,2019,SF,9,0.94,7.0%,5.2%,58.5%,67.1%,37.5%,54.8%,42.4%,54.2%,52.5%
Luxembourg,4,Hard,6,2,4,33.3%,3,1,2,33.3%,2000,2018,Q3,1,0.83,8.1%,3.5%,64.0%,56.4%,45.2%,52.3%,39.7%,60.0%,50.0%
Charleston,3,Clay,7,3,4,42.9%,2,1,1,50.0%,2001,2018,R64,1,0.79,3.2%,14.3%,60.3%,68.4%,36.0%,55.6%,35.0%,42.9%,100.0%
's Hertogenbosch,2,Grass,3,1,2,33.3%,0,0,0,-,2010,2013,Q2,3,0.80,3.3%,6.0%,60.7%,51.4%,47.2%,49.7%,40.1%,33.3%,52.9%
Brussels,2,Clay,2,0,2,0.0%,0,0,0,-,2012,2013,R32,2,0.76,1.9%,2.8%,51.9%,58.9%,44.2%,51.9%,36.6%,46.7%,33.3%
