Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Chiswick SF,L vs Kerkhove,0.94,0.72,57.6,3.0,-,65.0%,-,50.0%,22.9%,42.4%
2019 Monterrey R16,L vs Mladenovic,0.96,0.53,33.5,2.1,6.1%,39.4%,3.1%,50.0%,40.0%,20.8%
2019 Monterrey R32,W vs Arruabarrena,1.38,1.18,70.1,9.6,9.8%,54.9%,10.9%,65.2%,35.6%,33.3%
2019 Monterrey Q3,L vs Haddad Maia,0.86,0.74,54.1,2.7,5.9%,55.9%,12.9%,48.4%,39.4%,41.9%
2019 Monterrey Q2,W vs Lao,0.93,1.74,53.2,2.7,11.5%,73.1%,13.6%,72.7%,40.0%,63.0%
2019 Monterrey Q1,W vs Rosca,0.94,1.23,68.4,4.4,2.0%,66.0%,11.1%,64.4%,48.2%,42.3%
2019 Budapest R32,L vs Alexandrova,1.02,0.77,57.9,4.5,6.4%,53.2%,7.3%,53.7%,34.9%,35.7%
2019 Budapest Q2,W vs Badosa,0.90,1.70,54.8,3.4,6.9%,69.0%,19.2%,80.8%,53.3%,42.3%
2019 Budapest Q1,W vs Gorgodze,1.15,1.14,69.1,3.0,8.9%,44.4%,2.6%,43.6%,44.2%,68.4%
2018 Limoges R32,L vs Bogdan,0.95,0.68,55.2,2.1,3.1%,53.1%,0.0%,65.5%,32.4%,25.8%
2018 Limoges Q2,W vs Cepelova,1.22,1.14,67.9,3.3,7.7%,48.1%,6.3%,50.0%,44.2%,51.0%
2018 Limoges Q1,W vs Coppola,1.02,1.40,44.4,2.0,3.1%,65.6%,9.7%,51.6%,52.8%,60.6%
2018 Luxembourg Q1,L vs Teichmann,1.01,0.84,70.2,2.8,8.9%,51.1%,7.3%,53.7%,41.0%,38.2%
2018 Gstaad Q1,L vs Kiick,0.84,0.55,38.0,2.2,3.2%,45.2%,3.3%,50.0%,33.3%,35.0%
2018 Charleston Q1,L vs Garcia Perez,0.91,0.72,59.5,2.0,0.0%,61.8%,6.9%,48.3%,28.1%,42.9%
2017 Toronto $60K R16,L vs Di Lorenzo,0.93,0.48,46.2,2.4,3.6%,46.4%,7.4%,55.6%,43.5%,5.0%
2017 Toronto $60K R32,W vs Jaksic,0.97,1.76,45.1,2.1,16.1%,83.9%,8.0%,64.0%,40.9%,50.0%
2017 Saguenay $60K F,W vs Schoofs,1.27,2.50,32.2,2.0,0.0%,73.1%,4.3%,73.9%,52.0%,52.2%
2017 Saguenay $60K SF,W vs Xu,1.15,1.76,38.8,2.0,18.2%,77.3%,5.6%,50.0%,53.3%,53.3%
2017 Saguenay $60K QF,W vs Zhao,1.34,3.72,26.0,2.0,9.5%,76.2%,6.7%,80.0%,76.2%,44.4%
2019 (9 matches),,1.02,1.00,59.4,3.3,7.0%,57.2%,9.6%,57.8%,40.0%,43.5%
2018 (6 matches),,1.02,0.90,57.8,2.3,4.9%,53.5%,5.8%,52.9%,39.6%,43.6%
2017 (18 matches),,1.06,1.21,55.2,2.7,4.5%,58.6%,4.8%,59.2%,49.4%,44.6%
2013 (9 matches),,1.05,0.97,45.8,2.3,0.9%,52.4%,2.0%,55.9%,42.9%,41.7%
2012 (21 matches),,0.97,0.89,57.9,2.6,5.0%,56.7%,5.3%,52.9%,41.2%,41.8%
Career (66 matches),,1.02,1.01,55.2,2.6,4.9%,56.4%,5.9%,56.0%,43.5%,43.1%
