Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Stephanie Dubois [CAN],2,5,28.6%,2,1,1,50.0%,2006,2009,0,,,,,,,,,,
6,Edina Gallovits Hall [ROU],3,3,50.0%,0,0,0,-,2006,2012,3,1.02,3.7%,6.8%,54.5%,67.3%,47.1%,58.1%,42.6%,65.2%,60.0%
6,Anastasia Rodionova [AUS],1,5,16.7%,0,0,0,-,2001,2012,3,0.88,2.4%,6.3%,59.4%,61.0%,42.9%,53.6%,40.9%,65.5%,31.8%
6,Emilie Loit [FRA],4,2,66.7%,2,1,1,50.0%,2000,2007,1,0.84,4.5%,16.7%,53.0%,45.7%,32.3%,39.4%,50.8%,58.8%,33.3%
5,Elena Baltacha [GBR],4,1,80.0%,3,2,1,66.7%,2005,2011,3,1.17,7.8%,5.2%,61.1%,70.3%,51.4%,63.0%,43.4%,69.2%,37.1%
5,Zuzana Ondraskova [CZE],1,4,20.0%,0,0,0,-,1998,2011,1,1.90,7.7%,2.6%,59.0%,69.6%,56.3%,64.1%,68.3%,0.0%,85.7%
4,Chanelle Scheepers [RSA],2,2,50.0%,0,0,0,-,2006,2011,1,1.26,12.9%,6.5%,58.1%,72.2%,50.0%,62.9%,46.8%,60.0%,57.1%
4,Sara Errani [ITA],1,3,25.0%,2,0,2,0.0%,2008,2011,3,1.04,5.0%,5.4%,60.7%,67.6%,42.6%,57.7%,44.0%,65.7%,41.9%
4,Anne Keothavong [GBR],2,2,50.0%,1,0,1,0.0%,2007,2010,0,,,,,,,,,,
4,Lindsay Lee Waters [USA],2,2,50.0%,0,0,0,-,1995,2009,0,,,,,,,,,,
4,Angelika Bachmann [GER],3,1,75.0%,1,1,0,100.0%,1999,2006,0,,,,,,,,,,
4,Petra Mandula [HUN],3,1,75.0%,0,0,0,-,1998,2003,0,,,,,,,,,,
3,Alexandra Cadantu [ROU],0,3,0.0%,0,0,0,-,2012,2019,1,0.89,8.9%,13.3%,56.7%,62.7%,28.2%,47.8%,46.6%,33.3%,33.3%
3,Polona Hercog [SLO],0,3,0.0%,0,0,0,-,2010,2017,2,0.69,1.7%,8.5%,60.2%,46.5%,51.1%,48.3%,35.8%,26.7%,55.6%
3,Yvonne Meusburger [AUT],1,2,33.3%,1,1,0,100.0%,2009,2013,1,0.53,0.0%,4.9%,63.4%,38.5%,46.7%,41.5%,31.3%,0.0%,0.0%
