Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Oct-2017,Saguenay $60K,Hard,F,461,227,Arn d. Bibiane Schoofs [NED],6-1 6-2,,,,,,,,
04-Sep-2017,Balatonboglar $25K,Clay,F,731,192,(5) Polona Hercog [SLO] d. (Q) Arn,6-1 6-2,,,,,,,,
03-Jan-2011,Auckland,Hard,F,88,23,Arn d. (2) Yanina Wickmayer [BEL],6-3 6-3,1.29,6.1%,6.1%,60.6%,75.0%,53.8%,2/2,
30-Apr-2007,Estoril,Clay,F,176,68,(Q) Arn d. Victoria Azarenka [BLR],2-6 6-1 7-6(3),1.07,5.4%,4.3%,59.1%,72.7%,26.3%,9/15,
02-Apr-2007,Pelham AL 25K,Clay,F,185,105,(1) Edina Gallovits Hall [ROU] d. Arn,6-3 7-5,,,,,,,,
16-Jan-2006,Fort Walton Beach FL 25K,Hard,F,308,280,(Q) Arn d. Valentina Sassi [ITA],7-5 6-2,,,,,,,,
14-Nov-2005,Nuriootpa 25K,Hard,F,476,167,(3) Anastasia Rodionova [AUS] d. (Q) Arn,6-3 6-1,,,,,,,,
19-Sep-2005,Glasgow 25K,Hard,F,617,329,Kristina Barrois [GER] d. (Q) Arn,6-3 3-6 6-4,,,,,,,,
26-Jul-2004,Bad Saulgau 10K,Clay,F,408,,(4) Arn d. (WC) Tanja Ostertag [GER],6-4 6-2,,,,,,,,
27-Sep-1999,Glasgow 10K,Carpet,F,382,384,(1) Arn d. (2) Manisha Malhotra [IND],W/O,,,,,,,,
