Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Chiswick SF,L vs Kerkhove,44% (7/16),67% (2/3),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey R16,L vs Mladenovic,20% (2/10),0% (0/4),0/0,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey R32,W vs Arruabarrena,71% (12/17),83% (5/6),2/2,1/1,60% (6/10),1/2,0/0,- (0/0),- (0/0)
2019 Monterrey Q3,L vs Haddad Maia,67% (6/9),100% (3/3),0/0,0/0,50% (5/10),6/8,4/5,- (0/0),- (0/0)
2019 Monterrey Q2,W vs Lao,67% (8/12),67% (4/6),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Monterrey Q1,W vs Rosca,72% (13/18),28% (5/18),2/4,1/1,67% (4/6),0/1,0/0,25% (1/4),20% (1/5)
2019 Budapest R32,L vs Alexandrova,50% (8/16),75% (3/4),1/2,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2019 Budapest Q2,W vs Badosa,100% (8/8),44% (4/9),2/4,1/3,75% (3/4),2/2,0/0,100% (5/5),40% (2/5)
2019 Budapest Q1,W vs Gorgodze,45% (5/11),64% (9/14),2/2,1/1,31% (4/13),3/4,0/0,- (0/0),- (0/0)
2018 Limoges R32,L vs Bogdan,78% (7/9),0% (0/3),0/0,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2018 Limoges Q2,W vs Cepelova,55% (6/11),43% (6/14),2/3,1/2,50% (7/14),3/4,0/0,63% (5/8),50% (4/8)
2018 Limoges Q1,W vs Coppola,43% (6/14),50% (6/12),2/4,1/3,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2018 Luxembourg Q1,L vs Teichmann,43% (6/14),50% (3/6),0/1,0/0,60% (6/10),0/2,0/1,43% (3/7),43% (3/7)
2018 Gstaad Q1,L vs Kiick,33% (3/9),33% (1/3),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2018 Charleston Q1,L vs Garcia Perez,67% (6/9),100% (2/2),0/0,0/0,43% (3/7),0/2,0/1,50% (3/6),33% (2/6)
2017 Toronto $60K R16,L vs Di Lorenzo,80% (4/5),- (0/0),0/0,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2017 Toronto $60K R32,W vs Jaksic,90% (9/10),27% (3/11),2/3,1/2,0% (0/1),0/0,0/0,80% (4/5),75% (3/4)
2017 Saguenay $60K F,W vs Schoofs,53% (8/15),44% (4/9),2/6,1/4,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2017 Saguenay $60K SF,W vs Xu,75% (6/8),50% (6/12),2/4,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Saguenay $60K QF,W vs Zhao,100% (7/7),45% (5/11),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 (9 matches),,59.0%,52.2%,64.7%,62.5%,55.6%,52.2%,50.0%,66.7%,30.0%
2018 (6 matches),,51.5%,45.0%,50.0%,40.0%,54.5%,30.8%,0.0%,52.4%,42.9%
2017 (18 matches),,63.5%,42.8%,52.0%,46.2%,57.6%,62.5%,40.0%,48.5%,56.3%
2013 (9 matches),,56.0%,38.0%,50.0%,44.4%,43.1%,50.0%,37.5%,-,-
2012 (21 matches),,58.7%,43.2%,46.3%,57.1%,51.8%,45.1%,38.1%,69.6%,59.1%
Career (66 matches),,59.6%,44.5%,52.6%,50.8%,52.5%,49.7%,36.5%,57.0%,50.6%
