Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Chiswick SF,L vs Kerkhove,18% (2/11),100% (2/2),1/4,45% (5/11),20% (1/5),1/2,0/0,0/0,0/0,0/0
2019 Monterrey R16,L vs Mladenovic,43% (3/7),0% (0/3),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2019 Monterrey R32,W vs Arruabarrena,29% (5/17),100% (5/5),0/4,44% (7/16),43% (3/7),3/4,1/1,2/2,0/0,1/1
2019 Monterrey Q3,L vs Haddad Maia,27% (3/11),100% (3/3),1/5,55% (6/11),17% (1/6),0/3,0/0,1/1,0/0,1/1
2019 Monterrey Q2,W vs Lao,63% (5/8),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 Monterrey Q1,W vs Rosca,64% (9/14),56% (5/9),0/2,20% (3/15),33% (1/3),3/4,1/2,1/1,1/1,0/0
2019 Budapest R32,L vs Alexandrova,29% (4/14),75% (3/4),2/5,54% (7/13),29% (2/7),2/3,1/1,1/1,0/0,1/1
2019 Budapest Q2,W vs Badosa,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,0/0,2/2,0/0,0/0
2019 Budapest Q1,W vs Gorgodze,69% (9/13),100% (9/9),6/8,64% (9/14),0% (0/9),4/8,1/1,0/1,1/1,0/0
2018 Limoges R32,L vs Bogdan,10% (1/10),0% (0/1),0/3,50% (5/10),40% (2/5),0/0,0/0,0/0,0/0,0/0
2018 Limoges Q2,W vs Cepelova,62% (8/13),75% (6/8),3/6,62% (8/13),13% (1/8),3/5,1/2,0/1,1/1,0/0
2018 Limoges Q1,W vs Coppola,88% (7/8),86% (6/7),2/2,50% (4/8),50% (2/4),3/4,0/1,0/0,0/1,0/0
2018 Luxembourg Q1,L vs Teichmann,36% (4/11),75% (3/4),2/4,50% (5/10),20% (1/5),0/2,0/0,0/0,0/0,0/0
2018 Gstaad Q1,L vs Kiick,25% (2/8),50% (1/2),0/5,63% (5/8),0% (0/5),0/1,0/0,0/0,0/0,0/0
2018 Charleston Q1,L vs Garcia Perez,20% (2/10),100% (2/2),1/4,50% (5/10),20% (1/5),1/2,0/0,0/0,0/0,0/0
2017 Toronto $60K R16,L vs Di Lorenzo,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2017 Toronto $60K R32,W vs Jaksic,50% (5/10),60% (3/5),0/1,10% (1/10),0% (0/1),2/3,1/2,0/0,1/1,0/0
2017 Saguenay $60K F,W vs Schoofs,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2017 Saguenay $60K SF,W vs Xu,78% (7/9),86% (6/7),0/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2017 Saguenay $60K QF,W vs Zhao,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 (9 matches),,43.3%,77.8%,34.3%,43.8%,21.7%,63.3%,83.3%,88.9%,100.0%,100.0%
2018 (6 matches),,40.0%,75.0%,33.3%,54.2%,21.9%,50.0%,33.3%,0.0%,50.0%,-
2017 (18 matches),,56.0%,75.5%,27.5%,39.2%,21.1%,71.6%,80.0%,58.3%,83.3%,0.0%
2013 (9 matches),,47.0%,69.2%,32.3%,48.8%,19.5%,88.0%,60.0%,77.8%,60.0%,66.7%
2012 (21 matches),,39.3%,75.0%,26.4%,53.1%,28.6%,65.5%,58.3%,72.0%,42.9%,50.0%
Career (66 matches),,45.7%,75.5%,29.4%,47.1%,23.6%,70.0%,68.5%,70.0%,68.8%,55.6%
