Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 ITF Cary SF,L vs Ekstrand,16.7%,20.8%,32.4%,22.2%,29.6%,42.9%,57.1%,23.1%,20.0%,13.3%,13.3%,15.4%,42.9%,12.5%,0.0%,-9
2025 ITF Sumter R16,W vs Perry,27.0%,37.8%,57.7%,20.0%,40.0%,75.0%,37.5%,91.7%,100.0%,37.5%,37.5%,30.0%,0.0%,83.3%,100.0%,-33
2022 Granby R32,W vs Juvan,15.5%,23.9%,57.1%,17.4%,26.1%,60.5%,36.4%,29.2%,60.0%,14.3%,23.8%,50.0%,11.1%,25.0%,-,19
Last 52 Weeks (2 matches),,21.2%,28.2%,43.3%,21.3%,34.0%,56.8%,50.0%,56.0%,33.3%,25.8%,25.8%,21.7%,17.6%,42.9%,50.0%,118
Career (3 matches),,18.6%,26.3%,50.0%,19.4%,30.1%,58.7%,43.2%,42.9%,45.5%,21.2%,25.0%,34.1%,15.4%,34.6%,50.0%,82
