Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 ITF Cary SF,L vs Ekstrand,0.0%,-,2.0%,50.0%,6.7%,12.5%,0.0%,10.4%,16.7%,0.0%,-,-165,-103
2025 ITF Sumter R16,W vs Perry,0.0%,-,5.3%,50.0%,8.3%,10.0%,0.0%,12.5%,40.0%,0.0%,-,-105,-77
2022 Granby R32,W vs Juvan,0.0%,-,10.2%,57.1%,18.5%,29.4%,33.3%,7.4%,28.6%,0.4%,0.0%,0,7
Last 52 Weeks (2 matches),,0.0%,-,3.4%,50.0%,7.6%,10.5%,0.0%,11.4%,27.3%,0.0%,-,-137,-91
Career (3 matches),,0.0%,-,6.4%,55.0%,12.7%,19.4%,14.3%,9.6%,27.8%,0.2%,0.0%,-78,-48
