Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Kayla Cross [CAN],1,2,33.3%,0,0,0,-,2022,2026,1,0.98,3.6%,2.7%,61.8%,64.7%,38.1%,54.5%,44.6%,53.8%,83.3%
3,Dalayna Hewitt [USA],2,1,66.7%,1,1,0,100.0%,2023,2025,1,1.33,3.2%,4.8%,62.9%,64.1%,52.2%,59.7%,53.6%,62.5%,83.3%
3,Robin Anderson [USA],3,0,100.0%,0,0,0,-,2024,2025,1,1.10,0.0%,3.7%,63.0%,52.9%,50.0%,51.9%,53.1%,50.0%,100.0%
3,Mayu Crossley [JPN],1,2,33.3%,2,0,2,0.0%,2023,2025,2,0.93,0.6%,7.5%,54.3%,57.4%,46.8%,52.6%,44.2%,50.0%,53.3%
2,Hanna Chang [USA],1,1,50.0%,0,0,0,-,2023,2025,1,1.28,6.2%,4.6%,63.1%,78.0%,45.8%,66.2%,43.3%,83.3%,27.3%
2,Leonie Kung [SUI],1,1,50.0%,0,0,0,-,2024,2025,1,1.76,6.5%,4.3%,47.8%,63.6%,62.5%,63.0%,65.0%,50.0%,75.0%
2,Katherine Sebov [CAN],2,0,100.0%,1,0,1,0.0%,2025,2025,2,1.29,3.4%,4.8%,52.4%,73.7%,44.9%,60.0%,51.5%,42.9%,63.6%
2,Claire Liu [USA],1,1,50.0%,1,0,1,0.0%,2022,2025,2,1.20,1.5%,2.2%,66.4%,58.2%,47.8%,54.7%,54.2%,30.8%,63.6%
2,Martyna Kubka [POL],1,1,50.0%,0,0,0,-,2024,2025,1,1.10,1.5%,1.5%,59.7%,67.5%,63.0%,65.7%,37.7%,71.4%,100.0%
2,Hiroko Kuwata [JPN],2,0,100.0%,0,0,0,-,2023,2025,1,1.18,3.0%,7.5%,55.2%,70.3%,36.7%,55.2%,52.6%,60.0%,46.2%
2,Xiyu Wang [CHN],0,2,0.0%,1,0,1,0.0%,2022,2025,2,0.63,0.0%,5.0%,64.4%,44.6%,44.4%,44.6%,34.9%,37.5%,57.1%
2,Saki Imamura [JPN],1,1,50.0%,0,0,0,-,2024,2025,1,1.29,0.0%,6.2%,73.8%,56.3%,41.2%,52.3%,61.3%,70.0%,50.0%
2,Monika Ekstrand [USA],0,2,0.0%,0,0,0,-,2025,2025,2,0.89,0.7%,7.7%,57.7%,48.8%,45.0%,47.2%,46.9%,36.4%,36.0%
2,Victoria Hu [USA],2,0,100.0%,0,0,0,-,2024,2025,1,1.62,0.0%,6.3%,60.4%,82.8%,42.1%,66.7%,54.0%,80.0%,83.3%
2,Zoe Hitt [USA],2,0,100.0%,0,0,0,-,2022,2025,1,1.91,6.4%,8.5%,66.0%,71.0%,50.0%,63.8%,69.2%,33.3%,75.0%
