Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Guangzhou QF,W vs Seidel,36,38,0.9,21.7%,22.9%,25,32,0.8,18.4%,23.5%,14.0%,3.7%,0.6,12.7%,22.3%
2023 US Open R128,L vs Samsonova,9,13,0.7,6.9%,9.9%,8,12,0.7,6.6%,9.9%,3.3%,2.5%,1.0,19.1%,19.1%
2023 Warsaw R16,L vs Swiatek,11,32,0.3,9.6%,28.1%,10,31,0.3,8.9%,27.7%,2.7%,6.3%,0.8,16.7%,21.9%
2023 Wimbledon R128,L vs Tsurenko,33,53,0.6,15.8%,25.4%,32,48,0.7,16.3%,24.5%,9.2%,5.6%,0.8,12.0%,15.8%
2023 Roland Garros R64,L vs Swiatek,12,20,0.6,11.2%,18.7%,12,20,0.6,11.5%,19.2%,4.8%,6.7%,1.1,21.5%,19.6%
2023 Roland Garros R128,W vs In Albon,26,17,1.5,26.5%,17.3%,25,15,1.7,27.2%,16.3%,13.0%,14.1%,0.3,7.1%,23.5%
2023 Miami R64,W vs Grabher,16,9,1.8,14.4%,8.1%,12,5,2.4,12.4%,5.2%,8.2%,4.1%,1.1,15.3%,13.5%
2023 Indian Wells R64,L vs Swiatek,4,19,0.2,5.3%,25.3%,3,17,0.2,4.4%,25.0%,4.4%,0.0%,1.1,22.7%,20.0%
2023 Australian Open R64,L vs Bencic,30,36,0.8,20.8%,25.0%,27,31,0.9,20.6%,23.7%,9.9%,7.6%,1.1,13.9%,12.5%
2022 Monastir QF,W vs Jabeur,29,31,0.9,14.7%,15.7%,28,30,0.9,14.9%,16.0%,10.6%,3.7%,0.4,7.1%,19.3%
2022 Tokyo QF,L vs Zheng,18,23,0.8,12.0%,15.3%,13,23,0.6,9.6%,17.0%,7.4%,2.2%,1.2,18.7%,16.0%
2022 US Open R128,L vs Potapova,14,20,0.7,13.6%,19.4%,10,20,0.5,10.3%,20.6%,7.2%,2.1%,0.9,12.6%,13.6%
2022 Wimbledon R64,L vs Cornet,18,26,0.7,15.9%,23.0%,18,25,0.7,17.0%,23.6%,9.4%,6.6%,1.2,12.4%,10.6%
2022 Wimbledon R128,W vs Parrizas Diaz,26,26,1.0,23.2%,23.2%,19,23,0.8,18.8%,22.8%,10.9%,6.9%,0.3,7.1%,21.4%
2022 Rabat F,L vs Trevisan,17,31,0.5,14.0%,25.6%,16,29,0.6,13.9%,25.2%,6.1%,7.8%,0.9,12.4%,14.0%
2021 US Open R128,L vs Hsieh,24,30,0.8,21.6%,27.0%,21,28,0.8,20.0%,26.7%,9.5%,9.5%,1.3,13.5%,10.8%
2021 Wimbledon R64,L vs Rybakina,13,18,0.7,10.0%,13.8%,8,14,0.6,7.3%,12.7%,3.6%,2.7%,1.2,21.5%,17.7%
2021 Wimbledon R128,W vs Doi,41,24,1.7,18.0%,10.5%,36,19,1.9,16.8%,8.9%,11.7%,5.1%,1.1,15.4%,13.6%
2018 US Open R64,L vs Sevastova,12,32,0.4,12.8%,34.0%,11,27,0.4,12.5%,30.7%,9.1%,3.4%,0.7,8.5%,11.7%
2018 Bucharest R16,L vs Martic,32,59,0.5,15.4%,28.4%,32,55,0.6,16.4%,28.2%,8.7%,7.2%,0.8,15.4%,20.2%
Career (24 matches),,524,716,0.7,15.1%,20.6%,466,652,0.7,14.4%,20.2%,8.4%,5.6%,0.8,13.7%,17.9%
