Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,3,5,37.5%,8-12,40.0%,88-102,46.3%,0-2,0.0%,8,64.2%,29.0%,6.2%,4.7%,68.8%,61.6%,40.0%,54.9%,40.3%,48.1%,0.89
Grand Slams,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,4.6%,7.7%,64.6%,52.4%,39.1%,47.7%,33.3%,41.6%,0.64
Internationals,6,3,3,50.0%,7-8,46.7%,71-73,49.3%,0-2,0.0%,6,65.3%,34.3%,6.1%,4.3%,67.8%,61.1%,40.5%,54.5%,41.6%,48.5%,0.91
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,1,55.6%,11.1%,7.4%,3.2%,65.3%,62.9%,27.3%,50.5%,29.1%,42.7%,0.59
Quarter-finals,1,1,0,100.0%,2-1,66.7%,16-10,61.5%,0-0,-,1,76.9%,46.2%,12.8%,7.0%,72.1%,67.7%,41.7%,60.5%,47.5%,54.2%,1.20
vs Righties,6,2,4,33.3%,6-9,40.0%,68-75,47.6%,0-1,0.0%,6,66.7%,28.6%,5.8%,5.6%,68.9%,62.7%,42.0%,56.2%,40.7%,48.9%,0.93
vs Lefties,2,1,1,50.0%,2-3,40.0%,20-27,42.6%,0-1,0.0%,2,56.5%,30.4%,7.6%,2.2%,68.5%,58.7%,34.5%,51.1%,39.0%,45.8%,0.80
