Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,4,4,50.0%,10-9,52.6%,88-87,50.3%,1-2,33.3%,7,60.5%,40.7%,4.8%,4.1%,65.4%,58.3%,47.3%,54.5%,44.8%,49.7%,0.98,QF (W75 Manama)
2025,20,10,10,50.0%,25-23,52.1%,245-238,50.7%,5-6,45.5%,18,62.7%,40.8%,2.9%,4.8%,67.1%,61.5%,43.2%,55.5%,45.7%,50.7%,1.03,SF (W75 Nonthaburi)
2024,9,6,3,66.7%,12-8,60.0%,101-81,55.5%,1-1,50.0%,3,56.3%,22.6%,4.3%,3.3%,68.5%,57.1%,43.1%,52.7%,39.0%,45.6%,0.82,W (W75+H Saint-Gaudens)
2023,11,6,5,54.5%,14-11,56.0%,121-110,52.4%,1-1,50.0%,8,56.3%,44.2%,2.8%,4.4%,65.3%,58.7%,41.8%,52.8%,47.6%,50.2%,1.01,F (Chicago 125)
2022,11,8,3,72.7%,18-8,69.2%,138-104,57.0%,1-1,50.0%,10,75.9%,36.7%,4.3%,3.4%,62.5%,66.6%,50.0%,60.4%,43.6%,52.4%,1.10,W (Paris 125)
2021,36,28,8,77.8%,61-27,69.3%,460-331,58.2%,4-3,57.1%,10,67.5%,46.6%,5.5%,5.3%,59.1%,63.3%,48.1%,57.1%,47.5%,52.2%,1.11,W (2x)
2020,20,13,7,65.0%,27-18,60.0%,223-188,54.3%,3-2,60.0%,3,56.0%,26.9%,3.7%,3.7%,64.8%,55.2%,43.9%,51.2%,39.8%,45.4%,0.82,F (2x)
2019,32,18,14,56.3%,43-29,59.7%,378-299,55.8%,4-9,30.8%,5,54.2%,63.8%,2.1%,3.8%,66.0%,57.4%,37.4%,50.6%,54.8%,52.7%,1.11,W (W25 Florence SC)
2018,16,5,11,31.3%,13-23,36.1%,155-196,44.2%,2-2,50.0%,2,61.5%,46.2%,2.3%,5.8%,64.2%,59.5%,45.2%,54.3%,47.8%,51.2%,1.05,R16 (5x)
2017,27,19,8,70.4%,39-20,66.1%,310-229,57.5%,2-2,50.0%,1,60.0%,20.0%,1.3%,0.0%,71.4%,54.5%,50.0%,53.2%,31.4%,44.5%,0.67,W (2x)
2016,10,3,7,30.0%,8-14,36.4%,95-119,44.4%,4-2,66.7%,0,,,,,,,,,,,,R16 (3x)
2015,8,5,3,62.5%,10-4,71.4%,68-49,58.1%,0-0,-,0,,,,,,,,,,,,W (Orlando FL $10K)
2014,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,0-1,0.0%,0,,,,,,,,,,,,R32 (Florence SC 25K)
Career,209,125,84,59.8%,281-196,58.9%,2396-2049,53.9%,28-32,46.7%,67,63.3%,41.6%,3.7%,4.3%,64.7%,61.0%,45.3%,55.4%,45.8%,50.7%,1.03,
