Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),223,313,135,1656,121,1629,144,1574,,,753,72,,
2025,207,349,123,1676,104,1657,137,1583,,,737,73
2024,269,255,128,1667,112,1645,110,1613,,,547,108
2023,98,759,106,1668,111,1619,77,1651,113,1527,,
2022,59,880,70,1759,85,1685,52,1722,66,1606,,
2021,94,815,111,1671,139,1576,109,1615,90,1581,,
2020,218,299,157,1486,158,1455,145,1437,,,465,144
2019,311,178,259,1418,255,1393,230,1389,187,1399,465,125
2018,141,425,173,1560,195,1455,142,1533,100,1548,665,29
2017,266,201,,,,,,,,,931,19
2016,676,29,,,,,,,,,842,25
2015,564,44,,,,,,,,,,
