Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,8,2,6,25.0%,2,0,2,0.0%,2019,2026,R64,8,0.93,5.5%,4.5%,67.5%,62.6%,38.4%,54.7%,42.3%,41.0%,55.8%
Roland Garros,6,Clay,9,3,6,33.3%,2,0,2,0.0%,2018,2024,R64,7,0.95,1.7%,4.7%,61.2%,57.6%,42.3%,51.7%,45.8%,57.8%,39.0%
Wimbledon,5,Grass,14,9,5,64.3%,1,0,1,0.0%,2018,2023,R64,11,1.03,3.2%,3.6%,65.0%,65.2%,45.1%,58.2%,43.3%,57.3%,34.4%
US Open,8,Hard,17,9,8,52.9%,6,3,3,50.0%,2015,2025,R64,11,0.88,3.1%,4.8%,65.1%,61.2%,40.2%,53.8%,40.6%,58.3%,42.7%
Guangzhou,3,Hard,9,6,3,66.7%,2,1,1,50.0%,2018,2025,SF,9,0.96,6.2%,4.6%,67.7%,63.1%,39.6%,55.5%,42.9%,59.8%,45.2%
Charleston,5,Clay,13,8,5,61.5%,5,4,1,80.0%,2018,2025,R16,13,0.99,2.9%,6.3%,63.5%,61.8%,42.3%,54.7%,44.6%,53.8%,44.4%
Miami,7,Hard,15,8,7,53.3%,4,3,1,75.0%,2016,2025,R32,15,1.00,4.4%,4.6%,64.3%,63.7%,44.9%,57.0%,43.1%,54.1%,37.7%
Indian Wells,8,Hard,13,5,8,38.5%,5,4,1,80.0%,2017,2025,R64,13,0.88,3.1%,5.5%,62.3%,58.2%,42.6%,52.3%,41.9%,50.0%,36.6%
Madrid,2,Clay,2,0,2,0.0%,0,0,0,-,2023,2024,R128,2,0.89,1.3%,4.6%,66.2%,61.0%,49.0%,57.0%,38.5%,50.0%,35.7%
San Diego,2,Hard,4,2,2,50.0%,0,0,0,-,2023,2024,Q2,4,1.04,3.3%,4.1%,63.9%,65.7%,44.3%,58.0%,43.8%,54.5%,38.9%
