Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,63.6%,27.3%,1.1%,3.4%,74.2%,54.5%,47.8%,52.8%,37.5%,46.0%,0.79,R32 (Austin)
2025,8,3,5,37.5%,8-12,40.0%,84-101,45.4%,0-1,0.0%,8,62.4%,28.6%,7.2%,5.2%,67.8%,61.5%,40.3%,54.7%,41.2%,48.2%,0.91,SF (Guangzhou)
2024,6,1,5,16.7%,3-9,25.0%,37-63,37.0%,0-0,-,6,46.2%,26.0%,2.2%,4.2%,63.0%,57.1%,35.3%,49.0%,39.3%,44.6%,0.77,R32 (2x)
2023,34,14,20,41.2%,32-45,41.6%,336-394,46.0%,5-4,55.6%,34,63.2%,28.8%,3.3%,3.8%,63.5%,61.8%,45.1%,55.7%,41.4%,48.6%,0.93,SF (Budapest)
2022,29,14,15,48.3%,31-34,47.7%,305-316,49.1%,2-5,28.6%,29,62.3%,36.2%,4.1%,3.5%,64.7%,62.3%,42.6%,55.3%,43.7%,49.6%,0.98,F (Rabat)
2021,8,3,5,37.5%,8-13,38.1%,85-104,45.0%,0-0,-,8,61.5%,28.0%,4.7%,4.9%,62.2%,61.2%,44.4%,54.8%,41.3%,48.2%,0.91,R16 (2x)
2020,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,33.3%,33.3%,0.0%,0.0%,69.1%,51.1%,33.3%,45.6%,44.4%,45.0%,0.82,R128 (US Open)
2018,12,5,7,41.7%,13-18,41.9%,130-154,45.8%,2-2,50.0%,12,54.6%,37.9%,1.4%,6.7%,64.7%,57.2%,41.4%,51.6%,44.6%,48.0%,0.92,R16 (Bucharest)
2017,2,0,2,0.0%,1-4,20.0%,26-31,45.6%,0-3,0.0%,2,46.7%,46.7%,1.1%,2.1%,63.2%,54.2%,38.6%,48.4%,46.0%,47.2%,0.89,R32 (Stanford)
Career,101,40,61,39.6%,96-139,40.9%,1019-1188,46.2%,9-16,36.0%,101,60.3%,32.1%,3.6%,4.2%,64.4%,60.7%,42.8%,54.3%,42.5%,48.5%,0.93,
