Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R128,W vs Cecchinato,59,45,1.3,20.9%,16.0%,35,36,1.0,16.1%,16.5%,11.5%,4.1%,1.5,22.7%,15.2%
2018 Wimbledon R64,L vs Tiafoe,34,18,1.9,16.7%,8.9%,21,9,2.3,13.4%,5.7%,7.6%,1.9%,3.7,25.6%,6.9%
2018 Wimbledon R128,W vs Fucsovics,20,23,0.9,8.7%,10.0%,14,20,0.7,7.0%,10.0%,3.5%,3.5%,0.7,14.8%,20.4%
2018 Roland Garros R64,L vs Del Potro,15,14,1.1,9.4%,8.8%,15,14,1.1,11.2%,10.4%,,,1.8,20.8%,11.3%
2018 Roland Garros R128,W vs Mayer,14,22,0.6,5.4%,8.4%,14,22,0.6,6.1%,9.6%,,,0.5,11.1%,23.4%
2018 Australian Open R32,L vs Fognini,16,33,0.5,6.0%,12.3%,16,33,0.5,6.6%,13.6%,,,1.2,20.1%,16.8%
2018 Australian Open R64,W vs Goffin,36,33,1.1,13.1%,12.0%,36,33,1.1,16.1%,14.8%,,,0.9,10.9%,12.0%
2018 Australian Open R128,W vs Daniel,60,51,1.2,20.5%,17.5%,60,51,1.2,22.8%,19.4%,,,0.7,9.6%,13.4%
2017 Paris Masters SF,L vs Sock,15,20,0.8,13.5%,18.0%,12,15,0.8,12.4%,15.5%,4.1%,8.2%,2.2,23.4%,10.8%
2017 US Open R128,L vs Goffin,25,35,0.7,11.6%,16.3%,21,30,0.7,11.2%,16.0%,5.9%,4.8%,1.2,20.0%,17.2%
2017 Wimbledon R128,L vs Stakhovsky,36,28,1.3,15.5%,12.0%,28,22,1.3,14.4%,11.3%,10.8%,2.6%,2.1,24.9%,12.0%
2017 Roland Garros R128,L vs Pouille,49,44,1.1,16.5%,14.8%,35,35,1.0,14.0%,14.0%,9.2%,4.4%,1.2,20.5%,17.8%
2016 Wimbledon R64,L vs Nishikori,29,22,1.3,12.0%,9.1%,21,16,1.3,9.6%,7.3%,4.1%,4.6%,2.2,19.9%,9.1%
2016 Wimbledon R128,W vs Marchenko,33,14,2.4,16.9%,7.2%,21,14,1.5,12.4%,8.3%,5.9%,5.3%,1.0,13.8%,14.4%
2016 Roland Garros R128,L vs Pouille,45,37,1.2,15.4%,12.7%,37,35,1.1,14.0%,13.3%,8.3%,4.9%,1.2,19.9%,16.1%
2016 Australian Open R128,L vs Almagro,41,43,1.0,14.3%,15.0%,26,38,0.7,11.7%,17.0%,6.7%,4.5%,1.9,27.3%,14.3%
2015 Australian Open R128,L vs Becker,34,37,0.9,14.4%,15.7%,20,36,0.6,9.9%,17.8%,5.4%,3.5%,1.5,20.8%,13.6%
2014 US Open R128,L vs Paire,31,43,0.7,8.3%,11.5%,25,34,0.7,7.6%,10.3%,6.0%,1.5%,1.1,22.8%,20.6%
2014 Cincinnati Masters SF,L vs Ferrer,12,19,0.6,10.7%,17.0%,9,14,0.6,8.9%,13.9%,5.0%,3.0%,1.5,17.0%,11.6%
2014 Wimbledon R128,L vs Muller,47,19,2.5,22.3%,9.0%,30,12,2.5,19.5%,7.8%,10.4%,4.5%,3.4,27.5%,8.1%
Career (52 matches),,1869,1626,1.1,15.8%,13.8%,1436,1412,1.0,14.0%,13.8%,3.7%,2.1%,1.4,19.7%,14.4%
