Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Brest CH QF,L vs Travaglia,0.89,0.79,58.2,2.8,2.5%,55.0%,8.3%,66.7%,33.3%,37.2%
2018 Brest CH R16,W vs Moutet,1.04,1.36,55.1,2.3,9.4%,71.9%,0.0%,61.3%,40.0%,47.1%
2018 Brest CH R32,W vs Moraing,1.09,1.74,42.2,2.4,11.5%,73.1%,12.0%,72.0%,51.5%,35.5%
2018 Stockholm Q2,L vs Gulbis,0.60,0.43,32.3,2.0,0.0%,59.1%,5.6%,66.7%,29.6%,24.0%
2018 Stockholm Q1,W vs Nedelko,1.26,2.09,30.4,2.0,21.4%,71.4%,8.3%,66.7%,50.0%,51.7%
2018 US Open R128,W vs Cecchinato,1.18,1.16,45.8,5.0,16.3%,61.3%,11.8%,65.8%,31.3%,41.0%
2018 Winston-Salem R64,L vs Berrettini,1.01,0.53,39.1,2.1,2.5%,52.5%,10.0%,55.0%,26.9%,20.8%
2018 Wimbledon R64,L vs Tiafoe,1.10,0.68,36.8,3.7,14.3%,51.8%,8.2%,63.3%,25.0%,28.3%
2018 Wimbledon R128,W vs Fucsovics,1.06,1.33,39.5,2.1,3.6%,67.3%,3.8%,61.5%,41.3%,48.3%
2018 Queen's Club R16,L vs Mannarino,0.87,0.77,57.7,2.4,13.2%,57.9%,16.7%,58.3%,40.9%,33.3%
2018 Queen's Club R32,W vs Berdych,1.07,1.32,57.6,3.1,22.2%,62.2%,22.5%,75.0%,38.2%,40.4%
2018 Queen's Club Q2,W vs Mcdonald,1.00,1.47,52.3,3.1,9.4%,71.9%,12.9%,64.5%,43.6%,50.0%
2018 Queen's Club Q1,W vs Bolelli,1.07,1.20,78.5,2.9,10.9%,70.9%,9.8%,64.7%,44.1%,26.9%
2018 Roland Garros R64,L vs Del Potro,0.91,0.54,26.0,2.0,7.0%,48.8%,13.2%,60.5%,30.0%,23.7%
2018 Roland Garros R128,W vs Mayer,1.14,1.44,45.1,3.8,7.9%,69.8%,8.8%,68.4%,39.7%,38.2%
2018 Madrid R64,L vs Dzumhur,0.81,0.58,36.1,3.3,0.0%,63.3%,0.0%,44.4%,32.0%,33.3%
2018 Monte Carlo R64,L vs Coric,0.85,0.47,41.4,2.1,0.0%,55.0%,5.9%,41.2%,32.0%,25.0%
2018 Indian Wells R128,L vs Chardy,0.95,0.79,70.4,2.4,2.4%,57.1%,5.0%,62.5%,35.1%,32.4%
2018 Marseille QF,L vs Khachanov,0.95,0.61,40.7,3.3,10.3%,46.2%,5.4%,64.9%,22.6%,35.7%
2018 Marseille R16,W vs Bautista Agut,1.30,1.09,60.3,2.4,27.6%,77.6%,16.7%,51.9%,29.3%,28.9%
2018 (26 matches),,1.03,1.01,48.9,2.8,9.9%,61.4%,9.2%,61.7%,37.2%,38.1%
2017 (47 matches),,1.07,1.14,54.4,2.8,10.9%,66.0%,9.1%,64.3%,36.2%,38.1%
2016 (37 matches),,1.00,1.04,53.0,2.5,11.7%,65.8%,9.9%,63.6%,35.8%,37.7%
2015 (1 matches),,0.92,0.76,39.4,2.2,6.7%,65.0%,17.5%,68.4%,29.5%,25.9%
2014 (41 matches),,1.03,1.05,55.7,2.9,9.6%,65.0%,6.9%,63.5%,36.2%,36.2%
Career (268 matches),,1.04,1.07,52.3,2.7,7.7%,64.4%,6.4%,63.1%,36.7%,37.8%
