Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Paris SF,L vs Sock,10.7%,66.7%,16.2%,66.7%,9.8%,11.8%,50.0%,13.0%,55.6%,0.6%,100.0%,-28,3
2014 Cincinnati SF,L vs Ferrer,6.3%,25.0%,10.7%,58.3%,8.2%,10.3%,0.0%,3.0%,8.3%,1.1%,50.0%,-84,-38
2014 Indian Wells R32,W vs Thiem,3.1%,100.0%,13.0%,68.4%,11.1%,17.1%,0.0%,10.0%,35.7%,1.2%,33.3%,-38,-20
2014 Sydney R32,W vs Ebden,10.8%,50.0%,12.0%,54.5%,31.7%,20.0%,0.0%,13.8%,25.0%,0.0%,-,26,27
2013 Kuala Lumpur F,L vs Sousa,0.0%,-,19.9%,76.9%,11.4%,26.7%,0.0%,8.4%,25.0%,0.8%,33.3%,-12,-20
2013 US Open R32,L vs Berdych,0.0%,-,8.3%,69.2%,9.3%,22.2%,0.0%,11.5%,44.4%,1.6%,25.0%,40,35
2013 Rotterdam F,L vs Del Potro,5.2%,66.7%,10.8%,60.0%,6.4%,11.6%,0.0%,4.6%,28.6%,2.3%,14.3%,-108,-67
2012 Olympics R32,L vs Federer,9.6%,60.0%,10.9%,54.5%,22.2%,16.7%,20.0%,6.1%,0.0%,1.7%,50.0%,29,37
2012 Davis Cup World Group R1 RR,L vs Raonic,11.7%,25.0%,12.9%,64.0%,13.9%,14.3%,33.3%,7.4%,20.0%,0.4%,0.0%,-12,-34
2008 Lyon F,L vs Soderling,1.5%,0.0%,5.6%,66.7%,3.8%,10.0%,0.0%,8.6%,14.3%,2.7%,50.0%,-62,-33
Career (10 matches),,5.7%,45.9%,12.2%,66.3%,11.1%,16.1%,8.3%,8.1%,26.8%,1.3%,34.5%,-30,-17
