Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,19,8,11,42.1%,26-31,45.6%,263-296,47.0%,7-4,63.6%,19,74.8%,18.5%,10.5%,6.3%,58.5%,71.3%,45.4%,60.6%,36.3%,48.3%,0.92,QF (Marseille)
2017,27,13,14,48.1%,33-34,49.3%,325-324,50.1%,4-6,40.0%,27,80.4%,20.4%,9.9%,5.5%,60.7%,74.7%,48.0%,64.2%,35.7%,49.8%,1.00,SF (Paris Masters)
2016,21,7,14,33.3%,22-34,39.3%,245-280,46.7%,3-6,33.3%,21,78.1%,16.8%,9.7%,3.8%,61.4%,70.1%,51.1%,62.8%,35.4%,48.8%,0.95,QF (2x)
2015,6,1,5,16.7%,3-9,25.0%,52-70,42.6%,1-1,50.0%,6,77.8%,7.9%,10.1%,2.8%,65.6%,71.7%,53.3%,65.4%,28.2%,46.4%,0.81,QF (Sydney)
2014,49,26,23,53.1%,64-61,51.2%,627-607,50.8%,6-14,30.0%,46,81.7%,21.1%,9.4%,3.7%,64.1%,72.6%,50.0%,64.5%,36.3%,50.5%,1.02,F (Kuala Lumpur)
2013,52,27,25,51.9%,69-62,52.7%,664-652,50.5%,14-11,56.0%,51,77.5%,23.7%,7.9%,3.5%,63.9%,69.9%,50.2%,62.8%,38.2%,50.2%,1.03,F (2x)
2012,51,27,24,52.9%,77-60,56.2%,695-671,50.9%,13-11,54.2%,50,78.9%,23.7%,8.0%,4.6%,65.5%,70.8%,48.6%,63.2%,37.8%,50.6%,1.03,F (2x)
2011,42,21,21,50.0%,53-55,49.1%,528-520,50.4%,9-8,52.9%,42,79.8%,21.5%,7.5%,4.3%,64.3%,71.1%,49.4%,63.4%,36.2%,49.8%,0.99,F (Winston-Salem)
2010,45,26,19,57.8%,65-53,55.1%,590-585,50.2%,15-6,71.4%,43,75.9%,23.0%,8.4%,4.4%,65.9%,69.8%,48.1%,62.4%,37.2%,49.9%,0.99,F (Marseille)
2009,54,26,28,48.1%,67-77,46.5%,687-699,49.6%,8-13,38.1%,54,77.3%,21.7%,6.8%,4.0%,66.0%,69.6%,48.3%,62.4%,37.0%,49.8%,0.98,F (Kitzbuhel)
2008,41,22,19,53.7%,53-52,50.5%,478-496,49.1%,8-2,80.0%,40,75.4%,22.7%,5.7%,4.4%,64.0%,68.1%,51.1%,62.0%,37.8%,49.8%,1.00,F (2x)
2007,51,22,29,43.1%,57-69,45.2%,583-631,48.0%,11-9,55.0%,51,72.9%,23.0%,5.9%,4.3%,64.5%,66.4%,50.1%,60.6%,37.2%,48.8%,0.95,SF (s Hertogenbosch)
2006,46,24,22,52.2%,58-62,48.3%,581-607,48.9%,13-11,54.2%,46,75.5%,23.4%,6.4%,3.8%,67.6%,66.9%,48.1%,60.8%,37.8%,49.3%,0.96,SF (Memphis)
2005,23,5,18,21.7%,15-39,27.8%,204-279,42.2%,0-3,0.0%,23,64.3%,20.5%,5.3%,4.0%,64.3%,64.4%,42.1%,56.5%,35.8%,46.7%,0.82,R16 (3x)
2004,29,14,15,48.3%,36-38,48.6%,347-363,48.9%,1-7,12.5%,29,75.3%,23.7%,5.2%,4.3%,63.0%,68.2%,48.5%,60.9%,37.7%,49.2%,0.96,SF (Casablanca)
2003,10,3,7,30.0%,7-19,26.9%,88-133,39.8%,2-0,100.0%,10,61.5%,17.3%,4.1%,4.2%,64.1%,60.5%,48.1%,56.1%,36.5%,45.8%,0.83,R16 (Stockholm)
2002,2,0,2,0.0%,0-5,0.0%,11-30,26.8%,0-0,-,2,50.0%,4.8%,3.1%,5.0%,53.8%,59.3%,37.8%,49.4%,32.9%,41.5%,0.65,R32 (Lyon)
2001,2,1,1,50.0%,2-2,50.0%,22-20,52.4%,0-0,-,2,61.9%,42.9%,5.2%,2.0%,53.6%,67.1%,39.4%,54.2%,45.9%,50.3%,1.00,R16 (Lyon)
Career,570,273,297,47.9%,707-762,48.1%,6990-7263,49.0%,115-112,50.7%,562,76.4%,22.0%,7.5%,4.2%,64.3%,69.4%,48.7%,62.0%,37.0%,49.5%,0.97,
