Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1983 Wimbledon F,L vs Mcenroe,20.9%,31.3%,39.2%,29.3%,20.0%,28.9%,38.9%,32.4%,78.3%,18.2%,0.0%,25.0%,40.0%,40.0%,59
Career (1 matches),,20.9%,31.3%,39.2%,29.3%,20.0%,28.9%,38.9%,32.4%,78.3%,18.2%,0.0%,25.0%,40.0%,40.0%,59
