Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1983 Wimbledon F,L vs Mcenroe,3.1,3.3,2.9,39.2%,28.2%,16.7%,-,38.8%,46.3%,1.5,7.9,-3.5,-20.6
Career (1 matches),,3.1,3.3,2.9,39.2%,28.2%,16.7%,-,38.8%,46.3%,1.5,7.9,-3.5,-20.6
