Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Dec-2025,W100 Dubai,Hard,F,103,,Marcinko d. Vera Zvonareva [RUS],6-3 6-3,1.26,3.2%,3.2%,77.4%,68.8%,28.6%,4/6,1:17
24-Nov-2025,W75 Fujairah,Hard,F,114,408,Marcinko d. Alevtina Ibragimova [RUS],6-4 6-4,1.23,1.7%,1.7%,70.0%,61.9%,55.6%,2/5,1:31
08-Sep-2025,W75 Le Neubourg,Hard,F,127,115,Greet Minnen [BEL] d. Marcinko,6-2 6-1,0.77,13.6%,0.0%,54.5%,50.0%,50.0%,0/2,1:12
04-Aug-2025,W100 Landisville PA,Hard,F,134,170,Marcinko d. Janice Tjen [INA],7-6(4) 3-6 6-4,0.89,2.6%,1.3%,67.5%,53.8%,64.0%,4/7,2:29
14-Jul-2025,Rome 125,Clay,F,169,168,Marcinko d. (3) Oksana Selekhmeteva [RUS],6-3 4-6 6-3,1.15,1.1%,1.1%,64.9%,60.7%,54.5%,6/10,2:17
21-Oct-2024,W75+H Saguenay,Hard,F,307,213,Marcinko d. (4) Anouk Koevermans [NED],6-3 4-6 7-6(3),,,,,,,,
02-Sep-2024,Montreux 125,Clay,F,292,130,(7) Irina Camelia Begu [ROU] d. (WC) Marcinko,1-6 6-3 6-0,0.83,2.7%,2.7%,58.7%,59.1%,41.9%,3/8,1:33
18-Sep-2023,W60+H Caldas da Rainha,Hard,F,176,151,(7) Marcinko d. (3) Leolia Jeanjean [FRA],6-4 6-1,,,,,,,,
26-Jun-2023,W25 Tarvisio,Clay,F,195,276,(1) Marcinko d. Katarzyna Kawa [POL],6-1 4-6 6-2,,,,,,,,
12-Jun-2023,W60 Rome,Clay,F,250,539,Marcinko d. (WC) Georgia Pedone [ITA],6-2 6-2,,,,,,,,
