Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,47.4%,17.6%,1.8%,8.0%,50.0%,58.9%,39.3%,49.1%,33.0%,41.7%,0.65,R32 (2x)
2025,63,45,18,71.4%,90-46,66.2%,704-526,57.2%,5-4,55.6%,62,70.5%,43.8%,3.3%,4.3%,64.7%,65.6%,47.7%,59.3%,47.5%,53.3%,1.17,W (4x)
2024,30,16,14,53.3%,39-32,54.9%,347-322,51.9%,6-3,66.7%,8,60.8%,49.4%,2.0%,4.6%,54.5%,64.2%,42.4%,54.3%,50.2%,52.3%,1.10,W (W75+H Saguenay)
2023,39,28,11,71.8%,58-24,70.7%,434-302,59.0%,4-4,50.0%,4,51.5%,35.5%,2.5%,3.3%,49.8%,64.7%,37.5%,51.0%,45.4%,48.4%,0.93,W (3x)
2022,39,29,10,74.4%,55-24,69.6%,418-303,58.0%,6-4,60.0%,0,,,,,,,,,,,,W (3x)
2021,18,12,6,66.7%,27-18,60.0%,223-197,53.1%,4-1,80.0%,0,,,,,,,,,,,,SF (2x)
Career,191,130,61,68.1%,269-148,64.5%,2138-1674,56.1%,25-16,61.0%,76,68.0%,43.4%,3.1%,4.3%,62.4%,65.3%,46.0%,58.0%,47.4%,52.7%,1.13,
