Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,2,6,25.0%,6-13,31.6%,71-100,41.5%,1-0,100.0%,8,53.5%,28.6%,3.3%,6.8%,62.9%,60.4%,38.3%,52.2%,42.1%,46.9%,0.88
Grand Slams,2,1,1,50.0%,2-2,50.0%,20-21,48.8%,0-0,-,2,66.7%,30.0%,3.7%,5.6%,63.6%,70.6%,46.2%,61.7%,41.1%,50.0%,1.07
Internationals,3,1,2,33.3%,3-5,37.5%,28-40,41.2%,1-0,100.0%,3,47.1%,33.3%,2.9%,7.8%,61.3%,57.6%,34.2%,48.5%,44.5%,46.3%,0.87
vs Righties,7,2,5,28.6%,6-11,35.3%,69-88,43.9%,1-0,100.0%,7,57.0%,29.9%,3.4%,6.8%,63.6%,61.9%,39.9%,53.9%,42.5%,47.9%,0.92
vs Lefties,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,2.6%,7.7%,53.8%,38.1%,22.2%,30.8%,37.5%,34.5%,0.54
