Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,5,2,3,40.0%,0,0,0,-,2023,2026,R64,5,0.87,3.7%,5.2%,61.7%,67.5%,43.7%,58.4%,36.3%,40.7%,35.7%
Roland Garros,3,Clay,6,3,3,50.0%,0,0,0,-,2023,2025,Q2,6,0.99,2.2%,6.2%,60.4%,59.4%,41.3%,52.2%,47.1%,63.1%,54.3%
Wimbledon,2,Grass,2,0,2,0.0%,0,0,0,-,2024,2025,Q1,2,0.79,2.2%,10.1%,65.5%,62.6%,27.1%,50.4%,39.3%,42.9%,40.0%
US Open,2,Hard,4,2,2,50.0%,0,0,0,-,2023,2025,Q2,4,1.17,2.4%,4.1%,59.2%,66.2%,49.0%,59.2%,47.9%,52.0%,43.2%
Indian Wells,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2023,2026,R128,2,0.94,3.9%,3.4%,63.5%,61.9%,38.5%,53.4%,43.9%,66.7%,42.1%
Makarska 125,3,Clay,5,2,3,40.0%,0,0,0,-,2023,2025,QF,4,0.95,2.5%,5.8%,56.2%,64.0%,36.8%,52.1%,45.6%,51.7%,33.3%
BJK Cup G1 RR: SWE vs CRO,2,Clay,2,1,1,50.0%,0,0,0,-,2022,2023,W,1,1.58,0.0%,7.7%,53.8%,66.7%,61.1%,64.1%,56.9%,33.3%,66.7%
BJK Cup G1 RR: CRO vs BUL,2,Clay,2,1,1,50.0%,0,0,0,-,2022,2023,W,1,1.15,1.7%,18.6%,52.5%,54.8%,39.3%,47.5%,60.3%,53.8%,72.7%
