Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Rabat R32,W vs Peterson,4.5,4.5,4.4,57.1%,51.0%,45.8%,42.1%,46.8%,6.8%,-2.5,-1.6,11.0,6.2
Career (1 matches),,4.5,4.5,4.4,57.1%,51.0%,45.8%,42.1%,46.8%,6.8%,-2.5,-1.6,11.0,6.2
