Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,14,6,8,42.9%,14-19,42.4%,149-165,47.5%,1-3,25.0%,14,73.1%,22.1%,5.1%,4.3%,56.4%,67.5%,49.3%,59.6%,38.3%,49.0%,0.95,QF (Houston)
2002,44,20,24,45.5%,49-64,43.4%,507-556,47.7%,4-7,36.4%,41,74.7%,22.8%,5.2%,4.5%,58.3%,68.3%,51.2%,61.1%,37.5%,49.5%,0.97,F (Acapulco)
2001,35,18,17,51.4%,47-45,51.1%,436-430,50.3%,5-4,55.6%,33,75.5%,25.6%,6.1%,4.7%,56.1%,69.0%,51.8%,61.4%,39.4%,50.6%,1.02,F (Costa Do Sauipe)
2000,40,16,24,40.0%,41-61,40.2%,455-537,45.9%,8-6,57.1%,35,68.3%,23.4%,4.7%,5.6%,57.1%,68.0%,46.4%,58.7%,37.3%,48.1%,0.90,QF (2x)
1999,56,28,28,50.0%,76-68,52.8%,719-659,52.2%,7-11,38.9%,52,74.7%,30.2%,4.1%,4.4%,59.4%,70.0%,50.5%,62.1%,40.8%,51.6%,1.08,SF (Roland Garros)
1998,41,19,22,46.3%,52-48,52.0%,500-481,51.0%,9-9,50.0%,37,77.9%,24.3%,4.0%,5.0%,57.6%,71.1%,48.2%,61.4%,37.7%,49.9%,0.98,W (Prague)
1997,46,25,21,54.3%,63-55,53.4%,584-558,51.1%,9-7,56.3%,43,74.3%,27.2%,5.1%,4.0%,56.6%,69.7%,48.6%,60.6%,40.1%,50.4%,1.02,SF (Mexico City)
1996,41,21,20,51.2%,51-49,51.0%,476-485,49.5%,10-8,55.6%,29,68.3%,28.2%,3.8%,4.8%,55.6%,68.4%,45.9%,58.4%,40.5%,49.5%,0.97,W (Pinehurst)
1995,42,24,18,57.1%,57-49,53.8%,517-492,51.2%,7-7,50.0%,40,70.4%,30.9%,4.3%,3.7%,52.6%,69.1%,47.5%,58.9%,41.1%,50.1%,1.00,W (Bastad)
1994,35,15,20,42.9%,40-49,44.9%,419-433,49.2%,2-5,28.6%,32,72.2%,26.1%,3.1%,2.9%,56.2%,66.0%,50.9%,59.4%,38.4%,48.9%,0.95,SF (Coral Springs)
1993,15,6,9,40.0%,20-25,44.4%,215-226,48.8%,1-3,25.0%,13,73.4%,27.4%,4.3%,2.3%,56.7%,68.7%,48.0%,59.7%,40.2%,49.8%,1.00,QF (Sao Paulo)
1992,7,3,4,42.9%,7-10,41.2%,83-83,50.0%,0-2,0.0%,7,69.9%,30.9%,5.0%,2.8%,54.0%,65.2%,48.5%,57.5%,40.9%,49.5%,0.96,QF (Maceio)
1991,4,2,2,50.0%,5-4,55.6%,42-41,50.6%,1-0,100.0%,4,80.5%,19.5%,4.8%,2.8%,52.8%,73.3%,57.3%,65.7%,37.0%,50.9%,1.08,R16 (Guaruja)
Career,420,203,217,48.3%,522-546,48.9%,5102-5146,49.8%,64-72,47.1%,380,73.1%,26.6%,4.5%,4.3%,56.6%,68.9%,49.1%,60.3%,39.3%,49.9%,0.99,
