Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1999 Roland Garros SF,L vs Medvedev,67.8%,54.4%,2.0%,2/1,2.38,14.0%,71.1%,56.5%,1.0%,2.22,20.0%,81.0%,50.0%,4.8%,2.67,2.9%
1996 Olympics BR,L vs Paes,71.4%,51.7%,3.6%,1/2,2.29,71.7%,69.5%,48.8%,0.0%,2.18,64.5%,76.0%,57.9%,12.0%,2.53,86.7%
Career (2 matches),,69.1%,53.4%,2.5%,50.0%,2.35,32.2%,70.5%,53.6%,0.6%,2.21,34.4%,79.1%,52.8%,7.5%,2.63,28.0%
