Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,15,4,11,26.7%,13-22,37.1%,144-174,45.3%,0-3,0.0%,15,69.9%,21.0%,3.1%,4.8%,65.2%,63.6%,46.5%,57.6%,36.8%,47.5%,0.87,R16 (4x)
2023,57,29,28,50.9%,68-64,51.5%,613-629,49.4%,9-7,56.3%,57,69.9%,28.5%,3.1%,3.9%,64.7%,62.8%,49.6%,58.2%,40.0%,49.2%,0.96,W (Zadar)
2022,36,15,21,41.7%,32-48,40.0%,349-412,45.9%,5-5,50.0%,36,67.5%,25.1%,2.4%,4.6%,64.4%,63.5%,47.4%,57.8%,39.0%,48.4%,0.92,F (Oeiras 2)
2021,40,21,19,52.5%,52-39,57.1%,475-434,52.3%,9-8,52.9%,40,71.0%,32.7%,3.4%,3.4%,65.2%,64.9%,47.9%,59.0%,42.5%,50.8%,1.04,SF (4x)
2020,16,9,7,56.3%,20-17,54.1%,178-175,50.4%,1-0,100.0%,16,72.5%,28.8%,3.9%,4.5%,61.7%,67.7%,50.4%,61.0%,40.4%,50.6%,1.04,SF (Lisbon)
2019,48,29,19,60.4%,61-51,54.5%,555-527,51.3%,10-8,55.6%,48,72.5%,29.5%,2.7%,4.0%,63.9%,65.4%,50.6%,60.1%,41.0%,50.6%,1.03,W (Vicenza)
2018,37,22,15,59.5%,51-36,58.6%,432-386,52.8%,7-3,70.0%,37,74.3%,29.7%,2.7%,4.0%,65.8%,64.5%,52.9%,60.6%,41.4%,51.1%,1.05,W (Banja Luka)
2017,27,14,13,51.9%,31-29,51.7%,282-285,49.7%,3-2,60.0%,27,72.9%,26.1%,3.2%,5.4%,62.3%,65.1%,50.7%,59.7%,38.3%,49.1%,0.95,F (2x)
2016,47,30,17,63.8%,65-44,59.6%,566-515,52.4%,12-7,63.2%,47,77.6%,26.3%,3.9%,4.1%,63.1%,67.4%,52.8%,62.0%,39.4%,50.8%,1.04,W (Szczecin)
2015,25,13,12,52.0%,31-28,52.5%,294-280,51.2%,4-7,36.4%,25,75.4%,27.5%,3.5%,4.0%,65.2%,66.5%,52.6%,61.6%,40.3%,50.5%,1.05,F (San Benedetto)
2014,24,9,15,37.5%,19-33,36.5%,222-264,45.7%,3-4,42.9%,24,66.1%,26.0%,4.1%,6.9%,59.3%,65.0%,45.7%,57.1%,39.0%,47.7%,0.91,SF (San Marino)
2013,33,13,20,39.4%,31-42,42.5%,335-374,47.2%,7-5,58.3%,33,67.8%,26.4%,4.4%,7.4%,60.9%,65.8%,44.9%,57.6%,40.0%,48.8%,0.94,F (Napoli)
2012,30,13,17,43.3%,28-35,44.4%,275-309,47.1%,5-5,50.0%,29,67.6%,26.6%,2.8%,5.7%,61.0%,62.5%,48.5%,57.1%,39.4%,48.6%,0.92,QF (3x)
2011,32,19,13,59.4%,41-30,57.7%,349-324,51.9%,0-4,0.0%,32,72.2%,32.0%,3.3%,5.6%,62.6%,66.8%,46.4%,59.2%,41.7%,50.4%,1.02,F (Napoli2)
2010,9,3,6,33.3%,5-13,27.8%,66-97,40.5%,1-1,50.0%,9,55.4%,24.1%,3.0%,4.6%,62.4%,59.3%,41.4%,52.6%,37.9%,45.3%,0.80,R16 (3x)
2007,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,478,243,235,50.8%,548-535,50.6%,5146-5210,49.7%,76-69,52.4%,475,71.3%,28.0%,3.3%,4.7%,63.5%,64.9%,49.2%,59.2%,40.1%,49.7%,0.98,
