Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Australian Open Q1,L vs Millman,40% (4/10),25% (1/4),0/3,33% (3/9),0% (0/3),1/1,0/0,1/1,0/0,0/0
2021 Roland Garros R128,L vs Nishikori,32% (8/25),88% (7/8),3/7,58% (15/26),33% (5/15),4/7,1/2,1/4,0/0,0/1
2019 Budapest Q1,L vs Kecmanovic,10% (1/10),0% (0/1),0/2,44% (4/9),50% (2/4),0/0,0/0,2/2,0/0,1/1
2019 Sophia Antipolis CH R16,L vs Marcora,33% (3/9),33% (1/3),0/3,75% (6/8),33% (2/6),1/1,0/0,0/1,0/0,0/0
2019 Sophia Antipolis CH R32,W vs Roca Batalla,60% (6/10),83% (5/6),2/2,20% (2/10),0% (0/2),5/5,2/2,1/1,1/1,0/0
2019 Marbella CH QF,L vs Paire,47% (8/17),75% (6/8),2/6,35% (6/17),0% (0/6),3/5,0/0,0/0,0/0,0/0
2019 Marbella CH R16,W vs Brancaccio,47% (7/15),86% (6/7),2/4,63% (10/16),40% (4/10),4/6,1/2,1/2,1/1,1/1
2019 Marbella CH R32,W vs Couacaud,19% (3/16),100% (3/3),0/2,44% (7/16),71% (5/7),1/2,0/0,1/1,0/0,0/0
2019 Santiago CH QF,L vs Bellucci,43% (6/14),33% (2/6),1/1,53% (8/15),63% (5/8),2/2,1/1,0/2,0/0,0/1
2019 Santiago CH R16,W vs Arguello,62% (8/13),88% (7/8),2/5,64% (9/14),44% (4/9),5/6,1/1,0/0,1/1,0/0
2019 Santiago CH R32,W vs Collarini,35% (6/17),67% (4/6),2/3,35% (6/17),33% (2/6),3/3,1/1,1/2,1/1,0/0
2019 Sao Paulo R32,L vs Djere,25% (4/16),100% (4/4),0/3,38% (6/16),33% (2/6),3/4,1/1,1/2,0/0,0/1
2019 Sao Paulo Q2,W vs Coppejans,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),3/3,0/0,0/0,0/0,0/0
2019 Sao Paulo Q1,W vs Souza,18% (2/11),100% (2/2),0/0,0% (0/10),- (0/0),1/1,0/0,0/0,0/0,0/0
2019 Rio de Janeiro Q1,L vs Londero,0% (0/10),- (0/0),0/2,56% (5/9),60% (3/5),0/0,0/0,0/0,0/0,0/0
2019 Cordoba R16,L vs Schwartzman,36% (5/14),60% (3/5),2/7,69% (9/13),22% (2/9),2/3,0/0,0/0,0/0,0/0
2019 Cordoba Q2,W vs Lorenzi,41% (7/17),57% (4/7),0/3,29% (5/17),40% (2/5),3/4,1/4,1/1,0/3,1/1
2019 Punta Del Este CH R32,L vs Barrios Vera,30% (3/10),67% (2/3),1/4,60% (6/10),33% (2/6),2/2,0/0,1/1,0/0,1/1
2018 Barcelona CH QF,L vs Carballes Baena,50% (4/8),25% (1/4),0/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2018 Barcelona CH R16,W vs De Schepper,75% (6/8),100% (6/6),2/3,33% (3/9),0% (0/3),3/6,2/2,0/0,1/1,0/0
2024 (1 matches),,40.0%,25.0%,0.0%,33.3%,0.0%,100.0%,-,100.0%,-,-
2021 (1 matches),,32.0%,87.5%,42.9%,57.7%,33.3%,57.1%,50.0%,25.0%,-,0.0%
2019 (16 matches),,35.6%,73.0%,30.6%,44.7%,39.1%,80.9%,66.7%,60.0%,57.1%,66.7%
2018 (43 matches),,40.1%,69.7%,28.3%,36.7%,35.5%,78.5%,76.7%,69.6%,73.7%,68.4%
2017 (44 matches),,36.5%,67.6%,18.6%,38.3%,29.6%,68.5%,76.3%,67.2%,66.7%,65.5%
Career (270 matches),,38.2%,70.3%,25.9%,39.4%,31.4%,74.5%,76.1%,69.1%,79.2%,68.5%
