Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,25.0%,14.3%,2.0%,2.0%,62.0%,45.2%,36.8%,42.0%,28.6%,36.5%,0.49,R32 (Estoril)
2022,1,0,1,0.0%,2-3,40.0%,28-31,47.5%,2-1,66.7%,1,75.0%,18.5%,4.2%,4.2%,70.4%,63.8%,56.3%,61.6%,37.9%,50.5%,0.99,R128 (Roland Garros)
2021,3,1,2,33.3%,4-5,44.4%,48-52,48.0%,2-1,66.7%,3,72.9%,20.4%,4.2%,3.9%,61.3%,66.5%,51.6%,60.7%,31.4%,47.5%,0.80,R16 (Umag)
2019,3,1,2,33.3%,4-5,44.4%,46-53,46.5%,2-2,50.0%,3,70.2%,22.9%,3.0%,3.0%,69.0%,65.9%,47.1%,60.1%,38.7%,49.7%,0.97,R16 (Cordoba)
2018,2,1,1,50.0%,3-2,60.0%,29-25,53.7%,0-1,0.0%,2,92.6%,15.4%,9.0%,7.7%,59.4%,77.2%,60.3%,70.3%,33.9%,50.7%,1.14,R16 (Quito)
2017,15,6,9,40.0%,15-23,39.5%,182-207,46.8%,3-6,33.3%,15,73.8%,20.1%,5.0%,4.3%,65.3%,65.3%,49.7%,59.9%,36.4%,48.3%,0.91,SF (Umag)
2016,2,1,1,50.0%,3-5,37.5%,31-37,45.6%,0-1,0.0%,2,69.7%,23.5%,4.2%,7.5%,67.0%,66.9%,47.1%,60.4%,38.4%,48.6%,0.97,R64 (US Open)
2014,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,1,57.1%,28.6%,4.5%,2.3%,59.1%,65.4%,36.1%,53.4%,40.7%,46.9%,0.87,R32 (Dusseldorf)
2012,5,1,4,20.0%,3-9,25.0%,51-67,43.2%,1-0,100.0%,5,60.3%,25.4%,1.1%,6.2%,67.2%,60.0%,44.3%,54.8%,39.3%,46.9%,0.87,R16 (Bastad)
2011,3,2,1,66.7%,4-3,57.1%,33-36,47.8%,1-0,100.0%,3,67.6%,26.5%,1.3%,5.2%,65.2%,66.7%,41.3%,57.8%,39.8%,49.1%,0.94,QF (Bucharest)
Career,36,13,23,36.1%,39-59,39.8%,463-536,46.3%,11-12,47.8%,36,70.9%,21.6%,4.0%,4.7%,65.4%,65.2%,48.6%,59.5%,36.9%,48.3%,0.91,
