Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Madrid Q1,W vs Martin Tiffon,50% (4/8),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2023 Davis Cup RR,L vs Griekspoor,27% (4/15),100% (4/4),0/2,33% (5/15),40% (2/5),3/4,1/1,0/1,0/0,0/1
2022 Alicante CH F,W vs Hardt,67% (6/9),67% (4/6),0/2,30% (3/10),33% (1/3),3/4,2/2,0/0,1/1,0/0
2022 Wimbledon R128,L vs Broady,30% (8/27),50% (4/8),2/6,24% (6/25),0% (0/6),3/4,1/1,2/2,0/0,1/1
2019 M15 Sharm El Sheikh F,W vs Paul,44% (4/9),50% (2/4),0/0,0% (0/10),- (0/0),1/1,1/1,0/0,1/1,0/0
2019 M15 Sharm El Sheikh SF,W vs Struvay,60% (6/10),67% (4/6),2/3,55% (6/11),50% (3/6),2/4,1/1,3/3,0/0,0/0
2019 M15 Sharm El Sheikh QF,W vs Pokotilov,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/3,1/2,0/0,0/1,0/0
2019 M15 Sharm El Sheikh R16,W vs Pavlovic,22% (2/9),100% (2/2),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 M15 Sharm El Sheikh F,W vs Michalski,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 M15 Sharm El Sheikh QF,W vs Guttau,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),3/4,1/2,0/0,0/1,0/0
2019 M15 Sharm El Sheikh R16,W vs Deviatiarov,50% (6/12),67% (4/6),2/3,50% (6/12),50% (3/6),2/2,0/0,0/0,0/0,0/0
2019 M15 Sharm El Sheikh F,W vs Berrettini,30% (3/10),100% (3/3),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 M15 Sharm El Sheikh SF,W vs Bega,50% (4/8),100% (4/4),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2019 M15 Sharm El Sheikh QF,W vs Dalla Valle,30% (3/10),67% (2/3),0/0,27% (3/11),67% (2/3),1/2,1/2,1/1,0/1,0/0
2019 M15 Sharm El Sheikh R32,W vs Bertola,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),2/3,1/1,0/0,0/0,0/0
2019 M15 Sharm El Sheikh SF,L vs Artunedo Martinavarro,11% (1/9),100% (1/1),1/4,50% (4/8),0% (0/4),0/1,0/0,2/2,0/0,1/1
2019 M15 Sharm El Sheikh R16,W vs Vives Marcos,18% (2/11),50% (1/2),0/0,0% (0/11),- (0/0),1/1,1/1,0/0,1/1,0/0
2019 M15 Monastir QF,W vs Bondarevskiy,33% (5/15),60% (3/5),1/2,27% (4/15),50% (2/4),2/3,1/1,0/0,1/1,0/0
2019 M15 Monastir R32,W vs Zayid,17% (2/12),50% (1/2),0/1,8% (1/12),0% (0/1),1/1,0/1,1/1,0/0,0/0
2019 M15 Sharm El Sheikh R16,W vs Andrzejczuk,67% (8/12),75% (6/8),0/1,8% (1/12),0% (0/1),4/4,0/0,0/0,0/0,0/0
2024 (1 matches),,50.0%,75.0%,-,22.2%,100.0%,100.0%,100.0%,-,100.0%,-
2023 (1 matches),,26.7%,100.0%,0.0%,33.3%,40.0%,75.0%,100.0%,0.0%,-,0.0%
2022 (2 matches),,38.9%,57.1%,25.0%,25.7%,11.1%,75.0%,100.0%,100.0%,100.0%,100.0%
2019 (18 matches),,39.9%,69.9%,52.4%,23.4%,50.0%,83.3%,80.0%,100.0%,72.7%,100.0%
2018 (2 matches),,36.4%,75.0%,12.5%,45.5%,20.0%,60.0%,-,100.0%,-,100.0%
Career (28 matches),,35.1%,68.5%,30.4%,25.6%,38.8%,81.3%,85.2%,88.2%,76.9%,66.7%
