Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Vit Kopriva [CZE],3,2,60.0%,2,0,2,0.0%,2016,2026,4,1.22,8.4%,4.7%,66.8%,71.0%,54.9%,65.7%,42.0%,68.4%,38.2%
5,Jiri Lehecka [CZE],3,2,60.0%,2,0,2,0.0%,2020,2024,4,1.06,9.3%,3.7%,63.8%,72.3%,45.3%,62.5%,39.9%,63.3%,41.0%
5,Maximilian Marterer [GER],2,3,40.0%,1,1,0,100.0%,2023,2024,5,0.89,11.9%,2.4%,63.4%,76.9%,49.2%,66.8%,29.4%,74.1%,45.5%
5,Filip Horansky [SVK],3,2,60.0%,1,1,0,100.0%,2017,2020,4,1.05,2.5%,4.0%,68.2%,66.1%,50.5%,61.1%,40.9%,42.9%,31.6%
5,Karim Mohamed Maamoun [EGY],0,5,0.0%,2,0,2,0.0%,2017,2019,0,,,,,,,,,,
4,Zsombor Piros [HUN],2,2,50.0%,1,1,0,100.0%,2017,2026,3,1.07,6.4%,4.6%,61.2%,73.1%,43.5%,61.6%,40.9%,66.7%,34.5%
4,Hugo Grenier [FRA],2,2,50.0%,4,3,1,75.0%,2022,2025,4,1.02,5.4%,3.6%,63.5%,69.1%,57.3%,64.8%,36.1%,71.8%,43.5%
4,Dalibor Svrcina [CZE],1,3,25.0%,2,1,1,50.0%,2022,2025,4,0.88,3.1%,4.2%,69.0%,63.1%,47.2%,58.2%,36.7%,41.7%,47.1%
4,Otto Virtanen [FIN],4,0,100.0%,0,0,0,-,2022,2024,4,1.49,8.0%,4.0%,64.9%,82.2%,50.6%,71.1%,43.2%,87.5%,43.3%
4,Andrew Paulson [CZE],4,0,100.0%,0,0,0,-,2019,2023,2,1.22,9.4%,4.7%,69.8%,76.9%,44.4%,67.1%,40.2%,78.6%,54.5%
4,Dennis Novak [AUT],2,2,50.0%,3,1,2,33.3%,2017,2023,3,0.94,2.4%,4.2%,60.6%,74.3%,47.4%,63.7%,34.0%,75.0%,46.7%
4,Fabian Marozsan [HUN],3,1,75.0%,2,2,0,100.0%,2018,2022,2,1.18,11.4%,5.3%,66.7%,80.3%,50.0%,70.2%,35.1%,0.0%,33.3%
4,Petr Nouza [CZE],3,1,75.0%,1,1,0,100.0%,2017,2020,0,,,,,,,,,,
4,Patrik Nema [SVK],2,2,50.0%,0,0,0,-,2017,2018,0,,,,,,,,,,
3,Yannick Hanfmann [GER],2,1,66.7%,0,0,0,-,2022,2025,3,1.05,8.7%,4.3%,68.3%,74.5%,62.7%,70.8%,30.8%,57.1%,83.3%
