Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,2,2,50.0%,2-5,28.6%,33-40,45.2%,0-2,0.0%,4,84.6%,12.8%,8.6%,2.5%,68.7%,69.5%,50.0%,63.4%,31.6%,47.4%,0.86,R16 (2x)
2025,37,23,14,62.2%,47-36,56.6%,420-398,51.3%,5-9,35.7%,36,80.5%,22.1%,6.4%,4.5%,64.9%,70.8%,50.4%,63.7%,37.7%,50.6%,1.04,W (2x)
2024,13,6,7,46.2%,15-17,46.9%,157-164,48.9%,4-5,44.4%,13,82.2%,16.5%,8.0%,4.8%,64.6%,73.7%,47.7%,64.5%,34.6%,49.7%,0.98,QF (Ilkley)
2023,48,29,19,60.4%,67-50,57.3%,615-558,52.4%,11-12,47.8%,48,79.7%,24.6%,6.4%,4.3%,65.3%,69.6%,52.1%,63.5%,38.3%,51.0%,1.05,W (Ortisei)
2022,50,33,17,66.0%,67-43,60.9%,589-511,53.5%,12-9,57.1%,50,81.4%,25.2%,7.0%,4.7%,66.1%,72.2%,50.5%,64.8%,39.2%,51.9%,1.11,W (2x)
2021,28,15,13,53.6%,41-32,56.2%,377-322,53.9%,2-4,33.3%,28,80.7%,26.7%,6.4%,4.9%,63.8%,71.7%,51.4%,64.4%,39.9%,51.9%,1.12,SF (Zadar)
2020,15,6,9,40.0%,14-19,42.4%,162-163,49.8%,1-6,14.3%,15,81.9%,19.0%,7.8%,3.5%,62.2%,74.0%,51.4%,65.4%,36.9%,50.7%,1.07,SF (Bratislava)
2019,17,10,7,58.8%,25-18,58.1%,219-202,52.0%,3-3,50.0%,17,76.8%,26.5%,6.4%,4.1%,62.7%,70.4%,47.3%,61.8%,39.2%,50.7%,1.03,QF (2x)
2018,5,1,4,20.0%,3-7,30.0%,50-56,47.2%,0-2,0.0%,5,73.6%,22.6%,9.6%,3.1%,62.6%,68.8%,47.0%,60.6%,38.1%,49.4%,0.97,R16 (Ismaning)
2017,3,1,2,33.3%,2-5,28.6%,36-40,47.4%,0-2,0.0%,3,91.7%,7.9%,10.7%,1.3%,67.9%,72.4%,61.1%,68.8%,29.1%,48.4%,0.93,R16 (Bratislava)
2016,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-1,0.0%,2,68.4%,10.0%,5.5%,2.3%,56.3%,70.8%,39.3%,57.0%,31.8%,44.2%,0.74,R32 (2x)
Career,222,126,96,56.8%,283-236,54.5%,2673-2479,51.9%,38-55,40.9%,221,80.4%,23.3%,6.9%,4.4%,64.7%,71.2%,50.5%,63.9%,38.1%,50.9%,1.06,
