Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2004,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Graz)
2002,6,2,4,33.3%,5-9,35.7%,63-74,46.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2001,22,8,14,36.4%,21-31,40.4%,237-268,46.9%,2-5,28.6%,0,,,,,,,,,,,,SF (Bratislava)
2000,21,9,12,42.9%,20-28,41.7%,220-232,48.7%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
1998,30,15,15,50.0%,33-32,50.8%,297-303,49.5%,0-3,0.0%,0,,,,,,,,,,,,F (Kiev)
1997,9,5,4,55.6%,9-8,52.9%,81-74,52.3%,3-1,75.0%,0,,,,,,,,,,,,SF (Singapore)
1996,10,6,4,60.0%,13-8,61.9%,102-87,54.0%,2-2,50.0%,0,,,,,,,,,,,,F (Portoroz)
1995,34,20,14,58.8%,32-30,51.6%,289-285,50.3%,11-9,55.0%,0,,,,,,,,,,,,W (Hamburen)
1994,17,10,7,58.8%,15-16,48.4%,129-145,47.1%,7-2,77.8%,0,,,,,,,,,,,,W (Perth)
Career,150,75,75,50.0%,148-164,47.4%,1421-1480,49.0%,28-27,50.9%,0,,,,,,,,,,,,
