Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,4,1,3,25.0%,1,0,1,0.0%,2024,2026,R128,4,0.85,2.8%,3.2%,66.5%,50.8%,37.2%,46.3%,45.8%,36.6%,48.6%
Roland Garros,3,Clay,4,1,3,25.0%,0,0,0,-,2023,2025,Q2,4,0.92,1.1%,1.5%,60.4%,51.2%,47.2%,49.6%,46.3%,41.7%,60.7%
Wimbledon,3,Grass,7,4,3,57.1%,0,0,0,-,2023,2025,Q3,7,1.03,2.3%,2.7%,57.0%,64.1%,44.1%,55.5%,45.9%,61.3%,57.1%
US Open,3,Hard,7,4,3,57.1%,1,1,0,100.0%,2023,2025,R128,7,1.06,4.1%,3.0%,62.0%,63.2%,49.4%,58.0%,44.5%,47.8%,51.0%
Miami,2,Hard,5,2,3,40.0%,1,1,0,100.0%,2024,2026,R128,5,0.92,0.8%,1.2%,62.0%,58.2%,47.4%,54.1%,42.1%,34.5%,50.0%
Indian Wells,2,Hard,3,1,2,33.3%,0,0,0,-,2024,2026,Q2,3,0.77,3.8%,1.9%,61.4%,51.5%,39.3%,46.8%,41.1%,30.4%,47.4%
Mumbai 125,3,Hard,9,7,2,77.8%,2,2,0,100.0%,2024,2026,W,9,1.10,2.1%,2.1%,64.6%,63.5%,49.0%,58.4%,45.8%,45.2%,52.5%
Montreux 125,2,Clay,9,7,2,77.8%,2,1,1,50.0%,2024,2025,F,9,0.99,2.3%,3.0%,58.2%,57.6%,43.5%,51.8%,47.6%,47.5%,48.6%
Bastad 125,3,Clay,6,3,3,50.0%,0,0,0,-,2023,2025,QF,5,1.12,3.6%,2.9%,67.6%,60.2%,51.7%,57.5%,47.8%,40.7%,51.2%
Valencia 125,3,Clay,7,4,3,57.1%,1,1,0,100.0%,2023,2025,QF,7,1.00,1.5%,1.1%,60.7%,56.7%,48.9%,53.6%,46.2%,58.2%,55.3%
