Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 ITF Lisbon F,L vs Waltert,5.9,5.4,6.4,54.3%,26.3%,40.0%,40.0%,40.2%,11.5%,1.0,0.9,-3.0,-1.9
2025 US Open Q2,W vs Klimovicova,4.8,4.8,4.9,59.2%,50.0%,46.2%,52.9%,61.2%,15.0%,19.5,11.4,0.0,0.0
2023 US Open Q1,W vs Hovde,5.8,4.8,6.7,59.1%,56.0%,50.0%,64.7%,56.0%,7.3%,15.0,11.5,2.5,2.8
2022 BJK Cup Qualifiers RR,L vs Fernandez,3.7,4.0,3.5,37.8%,25.0%,50.0%,50.0%,55.6%,15.4%,4.5,8.8,-8.0,-20.5
Last 52 Weeks (2 matches),,5.3,5.0,5.6,57.5%,38.2%,43.5%,45.9%,51.0%,12.9%,10.3,7.3,-1.5,-1.2
Career (4 matches),,5.1,4.8,5.5,53.3%,39.2%,45.5%,51.7%,52.8%,11.8%,10.0,8.7,-2.1,-2.2
