Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Aug-2025,US Open,Hard,Q2,195,147,(31) Xiyu Wang [CHN] d. Martic,7-5 6-4,0.83,3.5%,5.8%,61.6%,58.5%,39.4%,11/16,2:08
25-Aug-2025,US Open,Hard,Q1,195,150,Martic d. Linda Fruhvirtova [CZE],6-3 6-0,1.68,9.1%,6.8%,50.0%,90.9%,40.9%,3/4,1:19
30-Jun-2025,Wimbledon,Grass,R128,138,118,(Q) Diane Parry [FRA] d. (Q) Martic,4-6 6-3 6-2,0.82,5.7%,5.7%,62.1%,61.1%,54.5%,8/12,2:17
30-Jun-2025,Wimbledon,Grass,Q3,138,150,Martic d. Panna Udvardy [HUN],6-2 1-6 6-3,0.97,5.1%,3.8%,63.3%,78.0%,34.5%,6/8,1:44
30-Jun-2025,Wimbledon,Grass,Q2,138,224,Martic d. Selena Janicijevic [FRA],6-2 6-4,1.24,12.7%,11.1%,65.1%,68.3%,54.5%,1/2,1:12
30-Jun-2025,Wimbledon,Grass,Q1,138,145,Martic d. Maddison Inglis [AUS],6-2 3-6 7-6(10),0.90,9.5%,0.9%,59.5%,71.0%,57.4%,4/7,2:36
03-Jun-2025,Makarska 125,Clay,R16,116,188,Sara Bejlek [CZE] d. (7) Martic,4-6 6-3 6-4,0.88,1.1%,4.4%,60.4%,60.0%,38.9%,7/13,2:20
03-Jun-2025,Makarska 125,Clay,R32,116,252,(7) Martic d. (Q) Margaux Rouvroy [FRA],6-3 6-4,1.34,3.1%,4.7%,53.1%,70.6%,50.0%,7/9,1:28
26-May-2025,Roland Garros,Clay,Q1,116,231,(WC) Carole Monnet [FRA] d. (11) Martic,2-6 7-5 7-5,1.04,4.1%,4.1%,63.3%,62.9%,47.2%,8/14,
12-May-2025,Paris 125,Clay,R16,114,17,(1) Amanda Anisimova [USA] d. Martic,6-0 6-3,0.67,7.8%,5.9%,58.8%,60.0%,28.6%,5/9,1:11
12-May-2025,Paris 125,Clay,R32,114,239,Martic d. (WC) Tiantsoa Sarah Rakotomanga Rajaonah [FRA],6-2 2-6 6-4,1.22,5.8%,4.3%,58.0%,65.0%,55.2%,0/4,1:51
25-Mar-2025,Antalya 125 2,Clay,R32,112,144,Sara Bejlek [CZE] d. (7) Martic,6-3 6-2,0.78,3.3%,4.9%,63.9%,53.8%,36.4%,7/12,1:25
18-Mar-2025,Miami,Hard,Q1,112,76,(5) Eva Lys [GER] d. Martic,7-5 6-3,0.80,7.0%,7.0%,57.7%,53.7%,43.3%,8/13,1:34
05-Mar-2025,Indian Wells,Hard,Q1,114,103,(14) Maria Lourdes Carle [ARG] d. Martic,6-2 6-3,0.67,1.8%,1.8%,61.8%,44.1%,38.1%,6/12,1:25
24-Feb-2025,Merida,Hard,R16,124,10,(1) Emma Navarro [USA] d. (Q) Martic,6-1 6-2,0.46,0.0%,8.6%,60.0%,47.6%,35.7%,1/5,1:06
24-Feb-2025,Merida,Hard,R32,124,115,(Q) Martic d. (WC) Sloane Stephens [USA],6-2 6-3,1.26,0.0%,5.4%,64.3%,63.9%,25.0%,4/8,1:27
24-Feb-2025,Merida,Hard,Q2,124,190,(5) Martic d. Hanna Chang [USA],6-4 6-1,1.40,6.3%,9.4%,64.1%,70.7%,43.5%,5/6,1:27
24-Feb-2025,Merida,Hard,Q1,124,342,(5) Martic d. (ALT) Lia Karatancheva [BUL],7-5 6-4,1.14,6.9%,1.4%,66.7%,70.8%,58.3%,6/7,1:37
27-Jan-2025,Linz,Hard,QF,125,30,(4) Ekaterina Alexandrova [RUS] d. (Q) Martic,3-6 6-2 6-2,0.73,4.9%,2.4%,59.8%,61.2%,45.5%,2/6,2:02
27-Jan-2025,Linz,Hard,R16,125,49,(Q) Martic d. (7) Elina Avanesyan [ARM],6-4 4-6 7-5,1.06,4.5%,3.0%,62.1%,62.2%,42.0%,15/21,2:49
27-Jan-2025,Linz,Hard,R32,125,91,(Q) Martic d. (WC) Eva Lys [GER],6-4 5-7 6-3,1.15,7.9%,5.0%,65.3%,63.6%,51.4%,7/11,2:40
27-Jan-2025,Linz,Hard,Q2,125,94,(11) Martic d. (5) Zeynep Sonmez [TUR],6-4 6-3,1.21,16.1%,1.8%,64.3%,75.0%,50.0%,2/4,1:10
27-Jan-2025,Linz,Hard,Q1,125,,(11) Martic d. (WC) Liel Marlies Rothensteiner [AUT],6-4 6-1,1.83,8.7%,0.0%,63.0%,75.9%,58.8%,0/1,1:01
