Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Bouzas Maneiro,91.9,98.3,12.6,110.6,95.4,117,78,79.2,5.6,81.5,85.0,88,70
2024 Wimbledon R64,L vs Swiatek,97.6,104.9,9.3,110.1,96.2,121,85,84.2,4.2,89.0,,94,77
2023 US Open R64,L vs Bouzkova,92.6,98.3,9.0,104.0,94.6,115,76,83.1,4.4,81.7,81.0,90,74
2023 US Open R128,W vs Maria,96.3,103.0,9.0,110.6,97.2,118,86,84.4,6.0,83.0,83.7,103,76
2023 Wimbledon R32,L vs Swiatek,97.8,103.1,7.5,110.1,97.4,117,88,89.4,5.9,92.0,90.2,98,77
2022 US Open R32,L vs Azarenka,98.8,106.4,8.6,113.2,92.6,116,84,89.9,5.5,96.5,90.1,100,75
2022 US Open R64,W vs Badosa,100.6,107.2,8.6,108.3,104.1,120,64,89.0,7.2,94.5,90.4,100,67
2022 US Open R128,W vs Gracheva,93.9,99.4,11.0,104.3,92.8,117,65,87.4,7.1,89.0,88.0,99,70
2022 Wimbledon R16,L vs Rybakina,98.1,103.5,7.4,107.2,100.3,112,78,92.5,6.6,94.3,95.6,106,77
2022 Wimbledon R32,W vs Pegula,98.2,103.1,7.8,108.7,96.9,116,81,90.4,5.2,95.0,91.5,102,81
2021 US Open R64,L vs Tomljanovic,92.7,99.1,8.6,99.6,96.6,111,82,84.0,5.7,84.0,87.7,96,75
2021 US Open R128,W vs Galfi,100.9,105.2,10.9,98.2,99.7,118,62,91.3,5.7,83.0,88.0,106,83
2019 US Open R16,L vs Williams,99.5,105.4,7.9,108.1,96.9,117,85,88.5,5.5,90.0,78.5,98,76
2019 US Open R32,W vs Sevastova,98.4,103.9,8.6,109.1,99.2,118,83,85.7,4.9,,92.0,95,78
2019 Wimbledon R16,L vs Svitolina,97.9,104.4,6.4,110.3,101.0,116,86,86.0,6.0,91.3,86.3,96,73
2019 Wimbledon R32,W vs Collins,99.3,106.8,6.6,109.9,104.2,118,89,85.9,4.3,86.3,83.5,97,75
2019 Roland Garros QF,L vs Vondrousova,96.5,101.5,7.8,,,116,85,85.6,4.3,,,94,76
2019 Roland Garros R16,W vs Kanepi,96.5,99.4,8.0,,,115,83,89.0,4.8,,,100,81
2019 Roland Garros R32,W vs Pliskova,99.5,103.5,6.4,,,112,87,88.4,4.0,,,97,80
2019 Roland Garros R64,W vs Mladenovic,98.5,102.8,6.9,,,115,87,88.3,4.0,,,95,82
Career (37 matches),,96.2,101.7,8.7,106.9,97.3,121,62,86.3,5.3,88.2,87.9,106,60
