Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,L vs Bouzas Maneiro,22% (2/9),100% (1/1),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Swiatek,64% (7/11),- (0/0),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Jones,56% (10/18),71% (5/7),2/2,1/1,71% (5/7),1/2,0/0,- (0/0),- (0/0)
2023 US Open R64,L vs Bouzkova,67% (2/3),14% (1/7),0/0,0/0,44% (4/9),3/5,3/4,- (0/0),- (0/0)
2023 US Open R128,W vs Maria,50% (7/14),50% (5/10),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Montreal R32,L vs Sabalenka,70% (7/10),33% (2/6),0/0,0/0,50% (3/6),3/5,1/2,33% (2/6),50% (3/6)
2023 Wimbledon R32,L vs Swiatek,50% (5/10),33% (2/6),0/0,0/0,38% (3/8),4/6,3/4,- (0/0),- (0/0)
2023 Wimbledon R64,W vs Parry,72% (13/18),30% (3/10),2/5,1/3,86% (6/7),0/1,0/0,- (0/0),- (0/0)
2023 Roland Garros R64,L vs Sorribes Tormo,25% (1/4),36% (4/11),0/0,0/0,20% (2/10),1/3,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Rogers,71% (10/14),56% (5/9),2/2,1/1,63% (5/8),2/3,0/0,- (0/0),- (0/0)
2023 Madrid QF,L vs Swiatek,100% (3/3),0% (0/1),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2023 Madrid R32,W vs Kalinskaya,76% (13/17),60% (3/5),2/3,1/2,83% (5/6),1/2,0/0,- (0/0),- (0/0)
2023 Miami R32,L vs Mertens,83% (5/6),29% (2/7),0/0,0/0,38% (3/8),3/5,1/2,- (0/0),- (0/0)
2023 Linz F,L vs Potapova,50% (3/6),20% (1/5),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2022 Tokyo QF,L vs Zhang,56% (5/9),33% (2/6),0/0,0/0,17% (1/6),7/9,4/5,- (0/0),- (0/0)
2022 US Open R32,L vs Azarenka,22% (2/9),50% (1/2),0/0,0/0,55% (6/11),2/4,0/1,- (0/0),- (0/0)
2022 US Open R64,W vs Badosa,88% (14/16),33% (4/12),2/3,1/2,100% (6/6),1/2,0/0,67% (4/6),17% (1/6)
2022 US Open R128,W vs Gracheva,45% (9/20),50% (3/6),2/4,1/3,60% (3/5),1/1,0/0,80% (4/5),60% (3/5)
2022 Lausanne F,W vs Danilovic,53% (8/15),40% (4/10),2/4,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R16,L vs Rybakina,67% (6/9),67% (2/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2024 (3 matches),,50.0%,75.0%,100.0%,100.0%,41.2%,16.7%,0.0%,-,-
2023 (11 matches),,65.7%,36.4%,57.1%,57.1%,47.4%,51.4%,58.8%,33.3%,50.0%
2022 (11 matches),,55.8%,40.8%,50.0%,40.0%,45.6%,60.7%,64.3%,75.0%,41.4%
2021 (10 matches),,54.7%,42.3%,45.8%,33.3%,48.4%,59.5%,65.0%,58.3%,36.1%
2020 (8 matches),,59.8%,35.8%,52.2%,62.5%,64.6%,46.7%,25.0%,44.0%,44.0%
Career (243 matches),,60.0%,43.5%,55.7%,57.3%,56.1%,50.3%,50.4%,55.6%,46.1%
