Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,7,3,4,42.9%,9-10,47.4%,84-94,47.2%,0-1,0.0%,7,63.2%,32.2%,4.8%,4.8%,60.5%,63.5%,43.5%,55.6%,42.5%,48.9%,0.96,QF (Linz)
2024,28,9,19,32.1%,23-42,35.4%,277-338,45.0%,3-3,50.0%,28,65.3%,25.5%,6.1%,5.0%,59.5%,66.6%,42.3%,56.8%,39.0%,47.8%,0.90,QF (Auckland)
2023,42,21,21,50.0%,45-52,46.4%,457-473,49.1%,5-8,38.5%,41,73.6%,25.9%,6.8%,4.9%,57.3%,69.5%,48.4%,60.5%,39.9%,49.9%,1.01,F (Linz)
2022,47,28,19,59.6%,60-47,56.1%,535-503,51.5%,10-5,66.7%,46,72.9%,29.9%,5.9%,4.7%,60.1%,67.1%,49.5%,60.1%,41.4%,50.7%,1.04,W (Lausanne)
2021,36,15,21,41.7%,38-49,43.7%,423-442,48.9%,4-8,33.3%,36,69.5%,26.5%,5.0%,3.7%,59.7%,66.2%,47.0%,58.5%,39.4%,48.9%,0.95,SF (Rome)
2020,25,14,11,56.0%,34-26,56.7%,305-288,51.4%,7-3,70.0%,25,74.0%,28.2%,4.0%,3.3%,61.8%,64.6%,51.9%,59.8%,41.5%,50.6%,1.03,SF (2x)
2019,52,35,17,67.3%,71-50,58.7%,619-520,54.3%,4-6,40.0%,52,73.3%,36.4%,3.7%,3.8%,64.2%,65.8%,49.3%,59.9%,44.2%,52.0%,1.10,W (Istanbul)
2018,43,26,17,60.5%,56-41,57.7%,482-433,52.7%,6-4,60.0%,43,71.0%,34.6%,4.8%,3.3%,62.3%,66.4%,48.8%,59.7%,43.6%,51.2%,1.08,F (Bucharest)
2017,10,6,4,60.0%,15-10,60.0%,133-109,55.0%,1-2,33.3%,10,64.3%,28.6%,4.5%,3.6%,68.9%,64.8%,49.2%,59.9%,44.2%,51.9%,1.10,R16 (2x)
2016,6,3,3,50.0%,7-8,46.7%,71-79,47.3%,1-0,100.0%,6,67.6%,26.7%,5.1%,5.9%,66.9%,62.3%,49.0%,57.9%,40.4%,48.9%,0.96,SF (Rio de Janeiro)
2015,8,0,8,0.0%,0-16,0.0%,48-97,33.1%,0-0,-,6,49.1%,19.6%,7.6%,9.7%,56.2%,64.0%,41.4%,54.1%,31.7%,43.1%,0.69,R32 (6x)
2014,11,2,9,18.2%,6-16,27.3%,82-119,40.8%,1-1,50.0%,7,-,-,5.8%,6.3%,54.0%,64.0%,41.7%,53.8%,36.0%,45.1%,0.78,R16 (Guangzhou)
2013,19,7,12,36.8%,18-26,40.9%,194-217,47.2%,2-3,40.0%,16,-,-,5.4%,7.0%,59.8%,63.1%,44.8%,55.7%,40.7%,48.3%,0.92,QF (Katowice)
2012,39,19,20,48.7%,43-47,47.8%,417-440,48.7%,3-6,33.3%,35,-,-,6.0%,5.6%,57.8%,64.9%,45.4%,56.7%,41.2%,49.1%,0.95,F (Kuala Lumpur)
2011,30,16,14,53.3%,36-35,50.7%,328-328,50.0%,4-0,100.0%,27,-,-,5.3%,7.3%,56.6%,65.5%,47.9%,57.9%,42.2%,49.7%,1.00,SF (2x)
2010,22,7,15,31.8%,19-32,37.3%,230-275,45.5%,4-5,44.4%,18,-,-,2.9%,5.0%,63.2%,61.1%,45.9%,55.5%,38.9%,47.5%,0.87,R16 (Paris)
2009,16,8,8,50.0%,19-16,54.3%,160-150,51.6%,2-1,66.7%,12,-,-,3.2%,4.8%,60.7%,64.2%,46.8%,57.4%,40.5%,48.7%,0.95,QF (2x)
2008,3,2,1,66.7%,5-3,62.5%,43-38,53.1%,1-0,100.0%,2,-,-,3.8%,6.9%,67.3%,68.2%,32.7%,56.6%,47.4%,52.1%,1.09,QF (Portoroz)
2007,1,0,1,0.0%,1-2,33.3%,16-17,48.5%,0-1,0.0%,1,-,-,4.2%,3.1%,51.0%,75.5%,55.3%,65.6%,38.4%,51.0%,1.12,R128 (Miami)
Career,445,221,224,49.7%,505-528,48.9%,4904-4960,49.7%,58-57,50.4%,418,70.9%,29.9%,5.1%,4.8%,60.5%,65.7%,47.4%,58.5%,41.3%,49.8%,0.99,
