Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,16,Hard,33,16,17,48.5%,10,5,5,50.0%,2009,2025,R16,28,0.99,5.2%,4.9%,61.0%,65.6%,45.4%,57.7%,42.0%,53.7%,45.0%
Roland Garros,17,Clay,43,26,17,60.5%,12,6,6,50.0%,2009,2025,QF,31,1.03,4.0%,4.3%,62.0%,65.3%,45.3%,57.7%,43.5%,55.1%,45.4%
Wimbledon,15,Grass,38,23,15,60.5%,14,9,5,64.3%,2010,2025,R16,31,1.01,6.5%,5.0%,60.9%,67.8%,48.1%,60.1%,40.2%,58.9%,44.8%
US Open,16,Hard,34,18,16,52.9%,4,1,3,25.0%,2008,2025,R16,27,1.01,5.5%,5.4%,58.5%,68.0%,46.4%,59.0%,41.6%,55.2%,39.2%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2024,2024,R64,1,0.81,1.8%,3.6%,72.7%,57.5%,33.3%,50.9%,40.0%,55.6%,25.0%
Fed Cup,4,,11,6,5,54.5%,1,0,1,0.0%,2009,2014,,0,,,,,,,,,,
Makarska 125,2,Clay,6,4,2,66.7%,3,2,1,66.7%,2024,2025,SF,6,1.04,1.9%,6.0%,63.7%,66.5%,41.7%,57.5%,44.1%,64.1%,43.1%
Miami,14,Hard,21,7,14,33.3%,4,1,3,25.0%,2007,2025,R32,19,0.97,3.7%,5.7%,58.8%,66.5%,44.8%,57.6%,41.3%,52.1%,38.1%
Indian Wells,13,Hard,28,15,13,53.6%,9,5,4,55.6%,2009,2025,QF,26,0.98,4.5%,5.4%,60.5%,63.7%,49.4%,58.1%,41.3%,55.6%,40.9%
Linz,8,Hard,24,16,8,66.7%,4,3,1,75.0%,2008,2025,F,19,1.05,7.6%,3.2%,60.3%,67.7%,47.0%,59.5%,42.6%,59.7%,41.4%
Guangzhou,4,Hard,13,9,4,69.2%,4,3,1,75.0%,2011,2024,QF,10,1.07,4.8%,7.0%,56.0%,68.9%,51.4%,61.2%,41.6%,59.5%,48.7%
Monterrey,3,Hard,8,5,3,62.5%,2,2,0,100.0%,2016,2024,R16,8,1.03,5.7%,4.9%,65.6%,67.2%,48.0%,60.6%,40.7%,57.4%,44.3%
