Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Wimbledon R64,L vs Swiatek,0.0%,-,4.5%,80.0%,17.0%,54.5%,0.0%,4.3%,33.3%,0.0%,-,16,68
2023 Montreal R32,L vs Sabalenka,6.1%,0.0%,13.5%,57.1%,9.8%,33.3%,0.0%,8.7%,50.0%,4.6%,25.0%,-24,-27
2023 Wimbledon R32,L vs Swiatek,16.1%,50.0%,16.0%,57.1%,3.6%,0.0%,0.0%,0.0%,0.0%,5.7%,20.0%,-27,20
2023 Eastbourne Q2,L vs Bogdan,7.9%,57.1%,22.1%,62.8%,16.1%,26.9%,0.0%,14.7%,25.0%,5.5%,26.7%,31,76
2023 Roland Garros R64,L vs Sorribes Tormo,9.8%,40.0%,33.3%,51.4%,7.6%,5.6%,0.0%,1.7%,20.0%,3.7%,44.4%,67,37
2023 Roland Garros R128,W vs Rogers,2.6%,100.0%,14.9%,66.7%,9.6%,13.8%,0.0%,9.3%,60.0%,5.6%,60.0%,-14,-27
2023 Madrid QF,L vs Swiatek,3.0%,0.0%,4.9%,75.0%,10.6%,40.0%,0.0%,0.0%,0.0%,4.3%,40.0%,36,34
2023 Madrid R32,W vs Kalinskaya,3.8%,100.0%,13.1%,86.4%,13.4%,20.0%,25.0%,3.7%,0.0%,6.1%,46.2%,27,34
2023 Miami R32,L vs Mertens,3.9%,0.0%,18.5%,68.0%,18.4%,20.0%,0.0%,11.6%,22.2%,7.7%,21.4%,128,87
2023 Linz F,L vs Potapova,2.0%,0.0%,7.3%,62.5%,4.6%,13.3%,0.0%,5.4%,25.0%,6.9%,38.5%,-18,-5
2022 Tokyo QF,L vs Zhang,2.2%,100.0%,7.0%,55.6%,10.3%,12.5%,0.0%,9.5%,0.0%,4.0%,12.5%,-48,-22
2022 Lausanne F,W vs Danilovic,3.8%,50.0%,8.1%,80.0%,17.5%,20.0%,0.0%,5.9%,0.0%,6.7%,54.5%,38,53
2022 Wimbledon R16,L vs Rybakina,3.6%,100.0%,9.6%,72.7%,12.1%,5.6%,0.0%,26.7%,50.0%,2.7%,50.0%,-36,-24
2022 Rome R16,L vs Andreescu,0.0%,-,7.5%,70.0%,9.7%,18.8%,0.0%,12.5%,20.0%,5.8%,25.0%,-50,5
2022 Indian Wells QF,L vs Halep,0.0%,-,6.6%,40.0%,4.8%,14.3%,0.0%,6.1%,0.0%,4.2%,0.0%,-44,-55
2021 Indian Wells R64,L vs Swiatek,0.0%,-,2.9%,33.3%,10.9%,40.0%,0.0%,8.6%,23.1%,5.0%,28.6%,116,87
2021 Cincinnati R64,L vs Badosa,3.6%,50.0%,15.1%,71.9%,5.8%,8.8%,0.0%,1.9%,0.0%,4.1%,38.9%,-40,-32
2021 Rome SF,L vs Pliskova,1.2%,0.0%,6.6%,63.6%,14.3%,20.7%,0.0%,9.0%,50.0%,3.5%,33.3%,31,19
2021 Rome QF,W vs Pegula,0.0%,-,11.3%,81.3%,11.7%,13.3%,0.0%,10.3%,0.0%,2.3%,66.7%,-30,-11
2020 Dubai SF,L vs Rybakina,6.3%,50.0%,9.7%,57.9%,7.7%,10.3%,0.0%,10.1%,25.0%,3.8%,46.2%,7,-11
Career (51 matches),,2.4%,55.0%,11.7%,65.0%,10.6%,15.1%,10.3%,5.5%,15.8%,3.1%,35.6%,-19,-11
