Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Bouzas Maneiro,11,24,0.5,11.0%,24.0%,6,21,0.3,6.9%,24.1%,3.4%,3.4%,1.2,11.0%,9.0%
2024 Wimbledon R64,L vs Swiatek,13,15,0.9,11.7%,13.5%,11,13,0.8,10.8%,12.7%,8.8%,0.0%,1.3,22.5%,17.1%
2024 Wimbledon R128,W vs Jones,37,32,1.2,22.8%,19.8%,27,27,1.0,19.1%,19.1%,8.5%,8.5%,0.7,13.0%,19.8%
2023 US Open R64,L vs Bouzkova,19,28,0.7,18.3%,26.9%,17,23,0.7,17.9%,24.2%,12.6%,5.3%,1.6,18.3%,11.5%
2023 US Open R128,W vs Maria,29,9,3.2,30.2%,9.4%,26,9,2.9,29.2%,10.1%,21.3%,6.7%,1.2,11.5%,9.4%
2023 Montreal R32,L vs Sabalenka,13,20,0.7,8.3%,12.8%,11,18,0.6,8.4%,13.7%,3.8%,4.6%,1.0,24.4%,24.4%
2023 Wimbledon R32,L vs Swiatek,14,22,0.6,10.7%,16.8%,10,18,0.6,8.3%,14.9%,6.6%,1.7%,1.4,22.9%,16.8%
2023 Wimbledon R64,W vs Parry,39,30,1.3,21.3%,16.4%,35,27,1.3,20.6%,15.9%,15.3%,4.1%,1.1,13.7%,12.0%
2023 Wimbledon R128,W vs Fruhvirtova,50,38,1.3,26.6%,20.2%,38,36,1.1,22.9%,21.7%,13.9%,7.2%,0.9,11.7%,13.3%
2023 Roland Garros R64,L vs Sorribes Tormo,18,35,0.5,16.2%,31.5%,18,34,0.5,17.1%,32.4%,9.5%,7.6%,1.5,14.4%,9.9%
2023 Roland Garros R128,W vs Rogers,26,21,1.2,16.1%,13.0%,23,21,1.1,15.1%,13.8%,5.9%,9.2%,0.9,19.9%,21.1%
2023 Madrid QF,L vs Swiatek,8,18,0.4,9.9%,22.2%,7,16,0.4,9.3%,21.3%,6.7%,2.7%,1.2,13.6%,11.1%
2023 Madrid R32,W vs Kalinskaya,29,23,1.3,17.3%,13.7%,24,22,1.1,15.2%,13.9%,9.5%,5.7%,0.8,15.5%,19.0%
2023 Miami R32,L vs Mertens,21,33,0.6,15.6%,24.4%,19,28,0.7,17.9%,26.4%,10.4%,7.5%,1.0,16.3%,16.3%
2023 Linz F,L vs Potapova,13,23,0.6,11.8%,20.9%,9,21,0.4,9.2%,21.4%,8.2%,1.0%,1.6,20.0%,12.7%
2022 Tokyo QF,L vs Zhang,17,16,1.1,13.2%,12.4%,9,14,0.6,8.0%,12.4%,5.3%,2.7%,1.5,18.6%,12.4%
2022 US Open R32,L vs Azarenka,11,21,0.5,10.6%,20.2%,10,17,0.6,10.3%,17.5%,8.2%,2.1%,1.8,21.2%,11.5%
2022 US Open R64,W vs Badosa,35,19,1.8,19.4%,10.6%,25,16,1.6,15.7%,10.1%,10.1%,3.8%,1.0,16.7%,17.2%
2022 US Open R128,W vs Gracheva,18,43,0.4,10.8%,25.7%,17,36,0.5,11.3%,23.8%,7.3%,4.0%,0.4,10.8%,26.3%
2022 Lausanne F,W vs Danilovic,22,13,1.7,17.7%,10.5%,16,11,1.5,14.5%,10.0%,7.3%,7.3%,0.6,11.3%,19.4%
Career (104 matches),,2235,2782,0.8,14.7%,18.3%,1898,2497,0.8,13.8%,18.2%,6.9%,3.5%,0.9,17.0%,18.8%
