Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2022-06-27),1463,5,,,,,,,,,,,,
2020,1149,8,,,,,,,,,,,,
2019,1080,9,,,,,,,,,1322,6,,
2018,774,8,,,,,,,,,783,18,,
2018,774,8,,,,,,,,,783,18,,
2017,902,13,,,,,,,,,997,16,,
2016,770,20,,,,,,,,,701,42,,
2015,755,21,,,,,,,,,1008,15,,
2014,1152,4,,,,,,,,,1260,3,,
2013,886,17,,,,,,,,,,,,
