Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,0,3,0.0%,0-6,0.0%,12-36,25.0%,0-0,-,0,,,,,,,,,,,
Clay,2,0,2,0.0%,0-4,0.0%,6-24,20.0%,0-0,-,0,,,,,,,,,,,
vs Righties,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,0,,,,,,,,,,,
