Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Savannah CH F,W vs Andrade,53% (8/15),31% (4/13),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Tsitsipas,50% (16/32),24% (4/17),1/3,0/0,63% (10/16),6/9,0/1,25% (1/4),0% (0/4)
2019 Binghamton CH R32,W vs Ramanathan,35% (11/31),100% (3/3),2/2,1/1,56% (5/9),0/1,0/0,40% (2/5),100% (5/5)
2019 Winnipeg CH R64,W vs Garanganga,56% (10/18),29% (2/7),2/10,1/6,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Wichita KS SF,L vs Riffice,25% (3/12),- (0/0),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 M25 Wichita KS QF,W vs Sarkar,63% (10/16),35% (6/17),2/2,1/1,67% (8/12),1/2,0/0,- (0/0),- (0/0)
2019 M25 Wichita KS R16,W vs Allaf,59% (10/17),22% (2/9),2/6,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M25 Wichita KS R32,W vs Hidalgo,79% (11/14),50% (1/2),2/2,1/1,100% (5/5),0/0,0/0,67% (4/6),50% (3/6)
2019 Savannah CH R32,L vs Sandgren,69% (9/13),22% (2/9),1/1,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Tallahassee CH R32,L vs Arconada,83% (10/12),33% (2/6),1/2,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2019 Tallahassee CH R64,W vs Cid,56% (10/18),42% (5/12),2/4,1/1,75% (12/16),4/5,0/0,- (0/0),- (0/0)
2019 M15 Orange Park FL QF,L vs Velotti,64% (7/11),25% (3/12),1/1,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 M15 Orange Park FL R16,W vs Zapp,58% (7/12),45% (5/11),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Orange Park FL R32,W vs Tikhomirov,56% (10/18),78% (7/9),2/2,1/1,58% (7/12),0/1,0/0,- (0/0),- (0/0)
2019 M15 Sunrise FL SF,L vs Popko,80% (4/5),50% (1/2),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 M15 Sunrise FL QF,W vs Ehrat,67% (8/12),71% (5/7),2/3,1/2,60% (6/10),0/1,0/0,- (0/0),- (0/0)
2019 M15 Sunrise FL R16,W vs Rodriguez,60% (9/15),38% (3/8),2/4,1/2,67% (2/3),0/0,0/0,83% (5/6),40% (2/5)
2019 M15 Sunrise FL R32,W vs Kingsley,65% (13/20),50% (5/10),2/3,1/1,75% (3/4),0/1,0/0,60% (3/5),17% (1/6)
2019 M25 Calabasas CA SF,W vs Broady,64% (9/14),100% (3/3),2/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 M25 Calabasas CA QF,W vs Celikbilek,83% (10/12),20% (2/10),2/3,1/2,100% (6/6),0/0,0/0,67% (4/6),50% (3/6)
2024 (1 matches),,53.3%,30.8%,66.7%,100.0%,80.0%,-,-,-,-
2022 (1 matches),,50.0%,23.5%,33.3%,-,62.5%,66.7%,0.0%,25.0%,0.0%
2019 (24 matches),,60.7%,41.7%,55.1%,54.8%,61.3%,40.0%,46.2%,63.2%,44.1%
2018 (1 matches),,33.3%,0.0%,-,-,44.4%,33.3%,50.0%,-,-
2016 (1 matches),,76.9%,20.0%,100.0%,-,40.0%,0.0%,0.0%,-,-
Career (30 matches),,60.2%,38.7%,56.4%,57.6%,61.0%,43.4%,45.0%,60.7%,41.3%
