Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,2-2,50.0%,19-19,50.0%,1-0,100.0%,2,72.2%,26.3%,4.7%,5.6%,59.8%,75.0%,46.5%,63.6%,40.5%,51.1%,1.11,R16 (Nottingham)
2025,22,13,9,59.1%,30-20,60.0%,253-221,53.4%,5-3,62.5%,22,75.0%,30.8%,3.6%,5.1%,56.2%,70.8%,48.1%,60.8%,41.6%,51.3%,1.06,F (Augsburg)
2024,47,33,14,70.2%,72-36,66.7%,592-472,55.6%,11-7,61.1%,46,78.5%,32.8%,3.3%,4.2%,60.6%,68.1%,52.3%,61.9%,43.1%,52.2%,1.13,W (3x)
2023,45,23,22,51.1%,56-53,51.4%,555-534,51.0%,11-10,52.4%,45,79.1%,23.1%,6.0%,4.6%,59.8%,70.3%,51.1%,62.6%,38.5%,50.4%,1.03,F (Lyon)
2022,42,23,19,54.8%,52-44,54.2%,492-448,52.3%,6-10,37.5%,42,77.8%,27.7%,6.3%,4.9%,63.4%,70.1%,49.5%,62.5%,40.2%,51.2%,1.07,W (Hamburg)
2021,30,15,15,50.0%,35-37,48.6%,336-352,48.8%,6-4,60.0%,30,68.2%,29.0%,6.0%,4.6%,57.0%,68.0%,47.0%,58.9%,40.7%,49.6%,0.99,F (Ercolano)
2020,6,4,2,66.7%,9-6,60.0%,80-71,53.0%,1-2,33.3%,6,77.0%,29.7%,5.0%,3.8%,54.8%,68.8%,51.3%,60.9%,40.3%,50.5%,1.03,QF (2x)
2019,32,17,15,53.1%,40-36,52.6%,364-361,50.2%,3-3,50.0%,32,72.3%,28.7%,5.9%,4.6%,58.7%,68.0%,47.2%,59.4%,40.7%,50.2%,1.00,QF (Lexington)
2018,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,2,50.0%,0.0%,1.9%,5.6%,55.1%,61.0%,39.6%,51.4%,25.5%,39.3%,0.53,R32 (2x)
2016,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,76.9%,7.7%,7.5%,5.0%,61.3%,73.5%,45.2%,62.5%,29.7%,46.8%,0.79,R32 (Charlottesville)
2013,3,0,3,0.0%,1-6,14.3%,26-40,39.4%,0-1,0.0%,3,69.7%,9.4%,9.5%,6.7%,57.6%,71.9%,42.7%,59.5%,31.0%,45.5%,0.77,R32 (3x)
2012,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,8.6%,5.2%,41.4%,54.2%,44.1%,48.3%,31.9%,41.0%,0.62,R32 (Furth)
Career,233,129,104,55.4%,298-248,54.6%,2740-2569,51.6%,44-40,52.4%,232,75.5%,27.9%,5.3%,4.6%,59.5%,69.2%,49.4%,61.2%,40.5%,50.7%,1.04,
