Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Grampians Trophy R32,L vs Kostyuk,22.0%,24.0%,27.8%,31.0%,31.0%,20.0%,38.5%,56.3%,33.3%,11.1%,16.7%,37.5%,42.9%,36.4%,50.0%,-9
2014 Bastad R32,W vs Giorgi,29.4%,32.9%,42.9%,26.5%,32.7%,41.7%,27.3%,7.4%,0.0%,37.5%,37.5%,45.0%,21.4%,27.8%,100.0%,30
Career (2 matches),,26.7%,29.6%,37.0%,28.2%,32.1%,33.9%,31.4%,25.6%,14.3%,28.0%,30.0%,41.7%,28.6%,31.0%,66.7%,44
