Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (W25 Otocec)
2019,4,2,2,50.0%,5-5,50.0%,54-43,55.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2018,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2017,3,2,1,66.7%,5-2,71.4%,37-26,58.7%,1-0,100.0%,0,,,,,,,,,,,,QF (Pelham AL $25K)
2016,8,5,3,62.5%,13-6,68.4%,105-85,55.3%,4-1,80.0%,0,,,,,,,,,,,,W (Nashville TN $25K)
2015,2,0,2,0.0%,1-4,20.0%,9-25,26.5%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2014,25,17,8,68.0%,34-26,56.7%,293-260,53.0%,4-3,57.1%,0,,,,,,,,,,,,W (Toronto 50K)
2013,23,13,10,56.5%,28-23,54.9%,246-243,50.3%,4-2,66.7%,0,,,,,,,,,,,,F (2x)
2012,23,10,13,43.5%,25-29,46.3%,245-255,49.0%,1-2,33.3%,0,,,,,,,,,,,,SF (Phoenix AZ 75K)
2011,18,8,10,44.4%,16-22,42.1%,146-178,45.1%,0-0,-,0,,,,,,,,,,,,F (Toronto 50K)
2010,9,4,5,44.4%,10-10,50.0%,88-96,47.8%,0-0,-,0,,,,,,,,,,,,R16 (4x)
2009,7,2,5,28.6%,5-11,31.3%,62-77,44.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2008,7,0,7,0.0%,2-13,13.3%,52-87,37.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (7x)
2007,3,1,2,33.3%,3-5,37.5%,32-38,45.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Hamilton 25K)
2006,3,1,2,33.3%,2-4,33.3%,22-30,42.3%,0-0,-,0,,,,,,,,,,,,R16 (Hamilton 25K)
Career,138,65,73,47.1%,149-166,47.3%,1406-1479,48.7%,14-12,53.8%,0,,,,,,,,,,,,
